day,timestamp,aA,bA,cA
0,13400,5.7074889471457215,-11.337790183781943,5.866119010930969
0,13500,7.86131042637927,-15.542072812938237,7.918185847738788
0,13600,-9.161850825724906,18.323919492938717,-8.911917950349176
0,13700,-1.381470791659751,2.725539224132176,-1.1049056414186365
0,13800,5.629033397598286,-11.17078939339624,5.778035694323009
0,13900,-9.02043592380532,18.01476696629287,-8.744361424581879
0,14000,-0.8986978318748592,1.7779808352193018,-0.6389369855641632
0,14100,-9.162137751476664,18.324493350913723,-8.912197051562426
0,14200,-1.2788069789199374,2.5592771688464,-1.0394093412047265
0,14300,-9.162252529322256,18.324722909193632,-8.91230869938681
0,14400,-1.2788229700328697,2.559309172522069,-1.0394223351027818
0,14500,-1.731262796124069,3.4754380786942223,-1.5019589991722708
0,14600,-9.067322516075931,18.124851872297135,-8.806794255968175
0,14700,5.824063887481499,-11.592109084350222,6.004395517940013
0,14800,-1.731295280427147,3.4755032908666914,-1.5019871771296398
0,14900,-0.9618931233160053,1.9278498431148532,-0.7255012021743653
0,15000,-1.2788709469988315,2.5594051908077775,-1.0394613197480114
0,15100,9.9945963965328,-19.812172779400335,10.051284757148759
0,15200,-2.5702839480011157,5.019625954310329,-2.209688064034661
0,15300,-0.0036507709992658903,-0.002500108748492992,0.24627875963546206
0,15400,-2.897105463329078,5.744026794991488,-2.6061645313491506
0,15500,6.115760493351654,-12.212491626850818,6.3309463870365175
0,15600,-0.0036507810301273933,-0.002500272414679523,0.24628344446159758
0,15700,6.11583708369318,-12.212644569063066,6.3310256723678275
0,15800,6.115875379943276,-12.212721042324521,6.331065316150817
0,15900,5.824501535444209,-11.592980173935576,6.0048467205302805
0,16000,-1.7314252360586735,3.4757641765291836,-1.5020999049480905
0,16100,6.072152381269308,-12.115106161341545,6.276501281563252
0,16200,-9.16334313394957,18.32690414304555,-8.913369562946468
0,16300,-0.3683436075852202,0.7362405245793028,-0.12905466038060112
0,16400,5.824683917875505,-11.593343185875442,6.005034751623846
0,16500,-9.116564189029353,18.22980188808448,-8.863060479791184
0,16600,-1.7314902249264017,3.4758946415448735,-1.5021562784508038
0,16700,5.771601446278982,-11.47387092846808,5.937793323047338
0,16800,-0.8988551261885045,1.7782920275606404,-0.6390487383595425
0,16900,-9.163745033795383,18.327707951801244,-8.91376050288015
0,17000,7.991783140089851,-15.823675987226968,8.069575630237978
0,17100,-0.8988719841068024,1.7783253794020204,-0.6390607154069021
0,17200,-9.163917292768542,18.328052473632482,-8.913928064306775
0,17300,5.771818332327003,-11.474302095094567,5.938016454754247
0,17400,5.70891865693839,-11.340630267130885,5.867588460131262
0,17500,-0.8988944628243739,1.7783698514778328,-0.6390766858680882
0,17600,5.761633317007139,-11.456750182664543,5.9312955172167365
0,17700,5.74616111113831,-11.418876124117505,5.908267412181157
0,17800,-9.022640203658362,18.019169146651585,-8.746498265616998
0,17900,-9.153747741841231,18.297600863819202,-8.893070468540232
0,18000,-0.8769324246561335,1.7177527695576034,-0.6005234326731808
0,18100,-8.926730672934912,17.80465405485356,-8.628093957303879
0,18200,-0.035901104536126695,0.07599390681531457,0.2003884445728512
0,18300,-9.062706351440857,18.091389550177908,-8.77780602977207
0,18400,-9.062763147104075,18.091502928254734,-8.777861040569544
0,18500,-0.9773506925506656,1.8765697937593182,-0.6608664312939959
0,18600,-8.909555380737924,17.763904093215725,-8.604596164645153
0,18700,0.05251659093442561,-0.157900202376377,0.3433415658545248
0,18800,-9.062990340429568,18.091956461866975,-8.778081094096407
0,18900,5.928447120718756,-11.811588219396265,6.118383829523267
0,19000,-8.956080867890726,17.864293878304874,-8.658464892487533
0,19100,5.858341450487509,-11.65858878008372,6.0353606765174455
0,19200,-8.953974318399096,17.87160096041047,-8.668361938703574
0,19300,-1.0200229331203792,2.013616699427739,-0.7527527604795937
0,19400,10.020137430111818,-19.9243760332359,10.136689216907463
0,19500,-1.0200356977142804,2.0136418979617567,-0.752762176576073
0,19600,-8.830097432355785,17.58878429714851,-8.509079169462309
0,19700,-2.0088640992913533,3.89994254843328,-1.6523993223914715
0,19800,-8.96220676996213,17.875285233935422,-8.663019693054283
0,19900,-0.03590491062114021,0.07600196594229429,0.20040980500808808
0,20000,5.715947819882015,-11.355589731346754,5.875529443302149
0,20100,5.916257878234757,-11.787611106221096,6.106964614644473
0,20200,5.916294946082125,-11.787684960556444,6.107002877429181
0,20300,-9.0638424675386,18.093657516618478,-8.778906442179432
0,20400,-2.0089522094241223,3.9001136025124934,-1.6524717976608225
0,20500,-8.830595599075888,17.589776602574865,-8.509559231837915
0,20600,-8.965708841969654,17.874601584212257,-8.65822753316628
0,20700,1.1662004866621978,-2.3462037625966294,1.4193885416011947
0,20800,-8.962768584179148,17.87640578270942,-8.663562758447402
0,20900,1.1662151022231795,-2.3462331666850527,1.4194063302642481
0,21000,-8.965933665423629,17.875049806479602,-8.658444648838055
0,21100,6.000641555643093,-11.968700109427546,6.2034324379635795
0,21200,7.491989367141074,-14.852817359001333,7.598680018925942
0,21300,0.49760243264585274,-1.0081310181184029,0.7511190652514754
0,21400,0.21355661077895483,-0.4716342012084724,0.49778792571329716
0,21500,0.12413800247190082,-0.3241569997849325,0.437875393045604
0,21600,-8.929240071458036,17.797982893983775,-8.618392781001461
0,21700,8.234481161802885,-16.339802044648437,8.342234092437929
0,21800,-8.79888601968841,17.511757662437905,-8.462874148125444
0,21900,-8.79894118682545,17.51186745749172,-8.462927209250182
0,22000,-8.948072563300162,17.83288103226514,-8.634226292053922
0,22100,-8.94812866681896,17.832992842657063,-8.634280428431305
0,22200,5.953200922615537,-11.866902473376893,6.149288679779265
0,22300,5.924037081322034,-11.804015723135814,6.115569438432984
0,22400,5.917110614958721,-11.789310107065502,6.107844840612241
0,22500,0.7747221114363022,-1.5435586720782095,1.0090089573246777
0,22600,6.952057032295628,-13.824150452833244,7.108804080398288
0,22700,-8.871182371172813,17.66936727915506,-8.54805033907288
0,22800,0.21357535898105684,-0.4716756037144704,0.4978316136989642
0,22900,-8.948577532946791,17.83388740147882,-8.634713556096157
0,23000,0.21357803769639128,-0.4716815192436701,0.497837855776525
0,23100,-0.8401825912075568,1.6276056932499046,-0.54720984201967
0,23200,-0.6886702750747655,1.3119039072672054,-0.38362672027401234
0,23300,6.145741325143667,-12.276797581947248,6.365652577136545
0,23400,1.1663978430873865,-2.3466008110437624,1.4196287449738465
0,23500,-8.832256763684308,17.593085500154125,-8.511160026501823
0,23600,-8.905688084267794,17.759324764219052,-8.604154640643872
0,23700,5.917592759691867,-11.790270736865722,6.108342528003603
0,23800,-8.82888905757707,17.59392110385387,-8.515954011136735
0,23900,5.9167990767308325,-11.79041645509158,6.109560536206972
0,24000,0.49768665225048886,-1.0083016450428763,0.7512461909273715
0,24100,0.21359277243110203,-0.4717140586304159,0.4978721913993824
0,24200,6.001807534900118,-11.971025736872367,6.204637823825038
0,24300,6.001845158447889,-11.971100779678377,6.204676718936069
0,24400,0.21359679152305444,-0.47172293417474986,0.49788155689188685
0,24500,-8.949475467804735,17.835676922894606,-8.635580006924464
0,24600,-8.94953159770474,17.835788785862384,-8.635634168758003
0,24700,-8.737543001880596,17.38755160250285,-8.400883305448255
0,24800,6.002033286808804,-11.971476014895288,6.204871205472358
0,24900,-8.949699993740145,17.83612438739188,-8.635796660372062
0,25000,-8.794536821020435,17.502273063826568,-8.45795280087984
0,25100,6.205600751659736,-12.409618728672498,6.439082650726447
0,25200,-8.79464714609708,17.502492625231422,-8.458058905021131
0,25300,-8.795109767994425,17.505456024108096,-8.460592773116025
0,25400,-9.00114888298137,17.93884056538111,-8.686425916814924
0,25500,-0.059622322913824986,0.09922291026879458,0.20047000943265192
0,25600,-9.136115295894927,18.22963597413149,-8.844381857700059
0,25700,-0.38401209485946636,0.7443126243933834,-0.11960487043272959
0,25800,-9.13622991124945,18.229864670083295,-8.844492813966868
0,25900,-0.7726224579213112,1.554522717961703,-0.5420880304598042
0,26000,-8.863311913661011,17.636879784510928,-8.525179690747443
0,26100,7.874373853442881,-15.559865198751062,7.923056045601556
0,26200,-0.9477508341511749,1.8663941375497897,-0.6787193455668077
0,26300,-9.061434036626268,18.05704127159166,-8.74604098340373
0,26400,-9.185276807918928,18.317362673680112,-8.881522035638193
0,26500,5.69485038648796,-11.306538570662056,5.847050701925463
0,26600,-1.1708268171600045,2.3377215320801032,-0.9261075363991793
0,26700,-9.013863798915404,17.96246061629698,-8.699610119552633
0,26800,-0.7726660621643163,1.5546104500726818,-0.5421186239312927
0,26900,5.881639022266289,-11.71032271435629,6.064088666533305
0,27000,-9.136917693943609,18.231237026506207,-8.845158639244062
0,27100,5.773588060947412,-11.479965004013053,5.942282075475199
0,27200,-8.900068763212458,17.731286228137677,-8.582359457611034
0,27300,0.21613617731245333,-0.43572934183143486,0.45921721212848554
0,27400,-8.900180442430056,17.731508722642502,-8.582467151454704
0,27500,0.21613888851044344,-0.4357348075887146,0.45922297230105547
0,27600,-8.79597137082047,17.505128006501895,-8.4593324661323
0,27700,0.2161415998059968,-0.4357402735428713,0.4592287326860436
0,27800,-8.937404978481698,17.80958619528371,-8.622981520375308
0,27900,-8.765226093204808,17.440749962830974,-8.425762449379784
0,28000,1.077149443129701,-2.1740505172350995,1.3367120045454837
0,28100,1.077156199123938,-2.1740641531065488,1.336720388519278
0,28200,6.141911061524859,-12.270405694643468,6.363462303428303
0,28300,6.14194958275047,-12.27048265295848,6.363502214276287
0,28400,-8.961241755169345,17.860227137040305,-8.649323220340253
0,28500,5.879324853176036,-11.70373611853787,6.05963404445215
0,28600,-8.796523307618004,17.506226433281704,-8.459863286338782
0,28700,0.27513317592301634,-0.6384632572559941,0.6006841988438036
0,28800,5.774203671106458,-11.48118905976488,5.94291567517235
0,28900,-1.2447528816146947,2.414367103887056,-0.930421043264513
0,29000,-1.4392177877272432,2.8834186291358446,-1.2029808150655015
0,29100,6.044072023122606,-12.05626706559576,6.246610942166177
0,29200,5.774348549161778,-11.481477129761874,5.943064786896307
0,29300,5.711473346713067,-11.338483837360931,5.861741119612937
0,29400,-8.960333146799842,17.854482011170838,-8.64564478665598
0,29500,-9.036630768453433,18.016552434239557,-8.730957013469249
0,29600,-0.713145015714354,1.4154235383272942,-0.4624800550372752
0,29700,-9.031027180170984,17.99715392328791,-8.71686979435018
0,29800,-8.978662818710282,17.88846486162667,-8.661100517694878
0,29900,7.766039890133146,-15.327067668148237,7.798667976835944
0,30000,-9.202576094142215,18.37350405184067,-8.921158887432183
0,30100,5.851014344841183,-11.644323754665288,6.02880097052719
0,30200,-8.853361831480061,17.627838201458566,-8.525246431496043
0,30300,-8.85341739855538,17.627948840533694,-8.525299939867864
0,30400,-8.831974085095743,17.576412259300625,-8.4951283460389
0,30500,-9.202864883297455,18.374080635866164,-8.921438847174118
0,30600,-8.832084954731654,17.57663289982473,-8.495234988560801
0,30700,-8.832140391115102,17.576743223202307,-8.495288311327625
0,30800,-8.89070337850823,17.706149136633833,-8.56587405045849
0,30900,-1.4393893457923397,2.8837623392663367,-1.203124212899328
0,31000,-0.7132076548684272,1.4155478621658588,-0.4625206766597018
0,31100,-8.99486758186497,17.921255461748363,-8.67744289316976
0,31200,5.696529485577655,-11.30987224990336,5.848774680302156
0,31300,-9.195371549777875,18.344417559255703,-8.898639223189887
0,31400,-9.0165227634275,17.967759291356728,-8.702176411768749
0,31500,-8.884929526950302,17.694147780662643,-8.561142515329454
0,31600,-9.180503990882418,18.318466417083908,-8.888074550542731
0,31700,-2.3531376462738294,4.578904588929509,-1.988021348522534
0,31800,-0.7746580143560139,1.5311622104952531,-0.5164572726390989
0,31900,-8.860801305787907,17.63312483162682,-8.524144727839666
0,32000,-0.7746677363033871,1.5311814265614223,-0.5164637541398488
0,32100,-8.916504568835963,17.744934440008482,-8.579381582646128
0,32200,-9.02460589497195,17.983378939259673,-8.709762077638965
0,32300,5.696922680675272,-11.310652898491055,5.8491783847969385
0,32400,5.612191673881164,-11.130897010608097,5.754718926931097
0,32500,-9.181022689716324,18.31950140937739,-8.888576730694902
0,32600,-9.091071144558748,18.129419522591526,-8.788775654787612
0,32700,-9.196179736498976,18.346029859506885,-8.89942133685118
0,32800,-0.7747066277572195,1.5312582980688294,-0.5164896825868778
0,32900,-9.030795678924235,17.994456037231107,-8.714337107326026
0,33000,7.522334058302393,-14.904051461409296,7.617741483967199
0,33100,-1.7546016024255677,3.435710139710171,-1.44281677263181
0,33200,-0.7766320150014774,1.5606020601895556,-0.5439464553183362
0,33300,-8.885933623991006,17.696147418761225,-8.562110032370633
0,33400,5.563427096331646,-11.023250866411395,5.695528333450308
0,33500,-0.7133195515733137,1.415769950539719,-0.46259324190882867
0,33600,-0.7133240285366088,1.4157788362482329,-0.46259614522886006
0,33700,-0.4517956510389553,0.9146245064462071,-0.2234206895257941
0,33800,5.5635667646932605,-11.02352760228483,5.695671318505483
0,33900,5.697494746143543,-11.31178867587562,5.8497657405468315
0,34000,-9.025625847399818,17.98541140127017,-8.710746455153204
0,34100,-0.4967088605407558,0.9575273980527675,-0.22178772759220647
0,34200,-0.8929683047447535,1.7641361519973957,-0.6313149372586064
0,34300,5.769540709003944,-11.466499955282313,5.932252839127092
0,34400,-9.025852550445244,17.98586315305309,-8.710965251025016
0,34500,-0.7747892915503268,1.5314216884736518,-0.5165447935066855
0,34600,-0.7747941549510341,1.5314313013038776,-0.516548035875424
0,34700,-0.8929963307900733,1.76419151987084,-0.6313347511491072
0,34800,5.9294162932268835,-11.810671057912995,6.116355786784364
0,34900,6.588490786766056,-13.031718468371515,6.679353005273494
0,35000,-9.12762266703673,18.211887993745023,-8.834851955140888
0,35100,-9.18252164685561,18.32249237250994,-8.89002795147476
0,35200,5.5534019899581,-11.000009882969993,5.682227601533043
0,35300,-1.0613471705141486,2.100397690669441,-0.7999675247302531
0,35400,6.046461866379859,-12.061034148134432,6.24908087474287
0,35500,6.150446310124214,-12.286196310638166,6.37052592932725
0,35600,-8.878366836451553,17.683677096703732,-8.554973197816146
0,35700,6.053950202257749,-12.085230769956903,6.267195392805199
0,35800,-8.594529176199368,17.076766452429446,-8.233484311367034
0,35900,-8.80055559502809,17.514251215275827,-8.463741302163701
0,36000,6.046689618340346,-12.061488450897178,6.249316259213993
0,36100,6.0467275795062925,-12.061564173022779,6.249355492548848
0,36200,0.13723148839224739,-0.2888609517758495,0.391841683190109
0,36300,-8.83524649487522,17.582924648405758,-8.498275989024334
0,36400,-8.835301990787343,17.583035090250736,-8.498329369050177
0,36500,-8.835357487744472,17.583145534175333,-8.49838275008114
0,36600,-0.7134583766604891,1.4160454853544875,-0.4626832702706768
0,36700,5.773682891287336,-11.476059508710714,5.937648870729794
0,36800,5.548197412665998,-10.990878766055861,5.678625200760102
0,36900,-8.835579486027063,17.58358733067827,-8.498596284260508
0,37000,-8.835634988211595,17.583697785005903,-8.498649670319615
0,37100,6.084129996291424,-12.139999252044971,6.290070361626856
0,37200,-8.857254054277332,17.63558796924676,-8.528994451404316
0,37300,-9.001062139219842,17.94920372760757,-8.69854673208584
0,37400,0.2137711696237855,-0.47210802146293507,0.49828790252415534
0,37500,-8.823257112459848,17.572444540449172,-8.499378932361498
0,37600,-8.688028720386873,17.287332616972105,-8.350535968022255
0,37700,6.091766310338375,-12.164525351816899,6.308371819057581
0,37800,-8.65989624551153,17.21856860568979,-8.309347749857531
0,37900,-8.823478834843398,17.572886124156344,-8.499592518727262
0,38000,1.317947337866075,-2.661671327781037,1.582762939588055
0,38100,-8.795287485987327,17.512218544306684,-8.468526502707679
0,38200,0.3656297381096409,-0.7881003349703485,0.6618209796448613
0,38300,5.946060230467004,-11.844746333244208,6.133421304337629
0,38400,-8.85792180783329,17.636917527000175,-8.52963746537129
0,38500,-1.81852440776377,3.582020352121045,-1.5249502725248418
0,38600,-9.007183215734122,17.95829305065323,-8.702387430082966
0,38700,0.5421535479237714,-1.0865264880314172,0.7836281262954292
0,38800,-8.858144425901514,17.6373607797182,-8.52985183566686
0,38900,5.854225133012214,-11.650710384370846,6.032107038842824
0,39000,-8.858255741227735,17.63758241860543,-8.529959026873701
0,39100,7.631065352460346,-15.143776757402108,7.749318832782847
0,39200,-0.43830515886786753,0.8826126859718973,-0.20483153934613932
0,39300,0.9424756500865541,-1.9039707382852042,1.1998745494460334
0,39400,7.6739466560770895,-15.231837770379169,7.793869198365377
0,39500,-9.095011829208264,18.1372780264492,-8.792585333788928
0,39600,-8.966074325487465,17.86592196082324,-8.651184396745467
0,39700,7.309324754155503,-14.445465527725613,7.372563690606425
0,39800,-8.872196378826075,17.66614354218083,-8.544690006965483
0,39900,0.13726338205952165,-0.28892808495006544,0.39193274372077885
0,40000,6.085238131939459,-12.142210376219502,6.291216008582397
0,40100,0.6038844007658856,-1.225450692966144,0.8605958053606483
0,40200,6.085314577403438,-12.142362912069984,6.291295041788829
0,40300,1.5578191503622005,-3.1462697247762166,1.8272833939169548
0,40400,-8.653742219693894,17.19791374071715,-8.294735713547917
0,40500,-0.6855189973918882,1.2957797391113148,-0.37251750727080235
0,40600,-9.037169757639818,18.019091594565023,-8.731834370956673
0,40700,-8.922722534577881,17.766950163649277,-8.594348075395288
0,40800,9.807566375595204,-19.44705404251288,9.871743567289524
0,40900,-9.148887859626218,18.251625686361383,-8.853037820859798
0,41000,-8.682059671410478,17.25324019262737,-8.32257987478058
0,41100,-8.795149372348751,17.500371156134566,-8.456377523563235
0,41200,5.923917260519932,-11.798431688511066,6.109797376722756
0,41300,-0.5423455611286846,1.0018293911537461,-0.2215550107015571
0,41400,-8.795315207908198,17.500701131823742,-8.456536973565157
0,41500,0.9426059091459953,-1.9042338850303182,1.2000403829459814
0,41600,0.34468786720678973,-0.7286280665608834,0.6234380993106654
0,41700,-8.759075446596997,17.41679122966535,-8.408642825287352
0,41800,-1.5962874050297406,3.1066964335058986,-1.2726433544022322
0,41900,5.603379898063719,-11.106684977811637,5.738801643208396
0,42000,-9.11253106754366,18.175324438048623,-8.813410012063068
0,42100,-8.708155163961557,17.313443415784818,-8.355821602020246
0,42200,-8.708209901779187,17.313552244925784,-8.355874125890086
0,42300,1.234378522401113,-2.5003025211908256,1.5053210699354849
0,42400,0.9426592125122164,-1.904341567424031,1.2001082437442856
0,42500,-8.682878274444315,17.254866945956167,-8.32336459503907
0,42600,5.812294288065203,-11.559629013749307,5.983212572717126
0,42700,5.812330808278313,-11.559701646048675,5.983250166946668
0,42800,0.6176364648523086,-1.2579936063353814,0.8794123353954826
0,42900,-8.708593095395619,17.314314106357525,-8.356241820703586
0,43000,-8.618106257965618,17.122981537061126,-8.255731203471099
0,43100,6.153382751484149,-12.292062177545176,6.373567450881583
0,43200,2.038803431061116,-4.119156573820843,2.318063199515756
0,43300,0.6882396899952125,-1.4300382032247647,0.9806044683287449
0,43400,6.286799678893837,-12.579281367352978,6.527151299354775
0,43500,1.234471604582288,-2.5004910643111438,1.5054345831352471
0,43600,6.286878690322174,-12.57943946165193,6.527233331655088
0,43700,-8.767812404001381,17.44507171080367,-8.427514758833855
0,43800,-8.709085847209263,17.31529379022007,-8.356714642479492
0,43900,6.170546729696072,-12.330470049712389,6.3951957191433175
0,44000,-8.838605979664385,17.588000218854642,-8.498880416573256
0,44100,-8.618702273725171,17.124165739251403,-8.25630216663708
0,44200,-8.618756463105305,17.124273406173963,-8.256354078251059
0,44300,-8.618810653507456,17.12438107512719,-8.256405990844142
