day,timestamp,rv_100,rv_500,rv_2000
0,26600,1.1647603473104096,,
0,26700,1.161503727540686,,
0,26800,1.163415383057725,,
0,26900,1.1618841368547668,,
0,27000,1.125283353765897,,
0,27100,1.1064092435177018,,
0,27200,1.1102256572881968,,
0,27300,1.1086892798218615,,
0,27400,1.104901842159782,,
0,27500,1.104901842159782,,
0,27600,1.1061809814114336,,
0,27700,1.104901842159782,,
0,27800,1.104113063307221,,
0,27900,1.114402951985474,,
0,28000,1.1112373665641755,,
0,28100,1.1103166351554987,,
0,28200,1.1089625691600138,,
0,28300,1.1048104184003964,,
0,28400,1.1057585722941599,,
0,28500,1.1053017321943894,,
0,28600,1.1061239085247636,,
0,28700,1.1234866364235139,,
0,28800,1.191891799034652,,
0,28900,1.2056684302229872,,
0,29000,1.221648166381893,,
0,29100,1.2087225078611301,,
0,29200,1.2110080115508743,,
0,29300,1.2138094304022076,,
0,29400,1.2138094304022076,,
0,29500,1.2138094304022076,,
0,29600,1.1889537884674533,,
0,29700,1.1871683481582067,,
0,29800,1.1849647311803895,,
0,29900,1.167088668266451,,
0,30000,1.180769736958553,,
0,30100,1.1661903789690595,,
0,30200,1.1709876691118997,,
0,30300,1.1709876691118997,,
0,30400,1.1748199948085745,,
0,30500,1.1666666666666663,,
0,30600,1.1670562120224546,,
0,30700,1.1670562120224546,,
0,30800,1.1670562120224546,,
0,30900,1.1670562120224546,,
0,31000,1.1709876691118997,,
0,31100,1.1761411823450785,,
0,31200,1.1605467189513248,,
0,31300,1.1421227799341203,,
0,31400,1.1421227799341203,,
0,31500,1.1421227799341203,,
0,31600,1.1421227799341203,,
0,31700,1.120008567788296,,
0,31800,1.1323859676797388,,
0,31900,1.1323859676797388,,
0,32000,1.1310136688793455,,
0,32100,1.1348919763483203,,
0,32200,1.1348919763483203,,
0,32300,1.1297626460295254,,
0,32400,1.1297626460295254,,
0,32500,1.125956383603635,,
0,32600,1.1002295444610861,,
0,32700,1.1084614872366416,,
0,32800,1.1033008326257738,,
0,32900,1.0993110790330676,,
0,33000,1.1109646368100214,,
0,33100,1.2175069742400784,,
0,33200,1.21372621011961,,
0,33300,1.2014721609489551,,
0,33400,1.1876468542900491,,
0,33500,1.1910758230111191,,
0,33600,1.1806948818557665,,
0,33700,1.185518682035228,,
0,33800,1.2005364962331955,,
0,33900,1.1955726407851335,,
0,34000,1.1918917990346518,,
0,34100,1.187093896535534,,
0,34200,1.1881145406130504,,
0,34300,1.2039916775443082,,
0,34400,1.2039916775443082,,
0,34500,1.2003366531136501,,
0,34600,1.2003366531136501,,
0,34700,1.2037294739536142,,
0,34800,1.220241737931422,,
0,34900,1.2290568774799668,,
0,35000,1.2264344312442523,,
0,35100,1.2264344312442523,,
0,35200,1.2264344312442523,,
0,35300,1.2296320382516666,,
0,35400,1.2298784533851337,,
0,35500,1.2245799114782008,,
0,35600,1.218740449328027,,
0,35700,1.209850145157396,,
0,35800,1.2011778731013494,,
0,35900,1.201472160948955,,
0,36000,1.1884970561702082,,
0,36100,1.1604923197688224,,
0,36200,1.1514154661795952,,
0,36300,1.1552580716537801,,
0,36400,1.1540005076763054,,
0,36500,1.1499231419200289,,
0,36600,1.1502744512207996,,
0,36700,1.154700538379251,,
0,36800,1.154700538379251,,
0,36900,1.1590225767142468,,
0,37000,1.1578781534262648,,
0,37100,1.1524677080863555,,
0,37200,1.1481209945740984,,
0,37300,1.1524677080863555,,
0,37400,1.169520319523255,,
0,37500,1.169520319523255,,
0,37600,1.1663960725155915,,
0,37700,1.1718930554164624,,
0,37800,1.1728731018875451,,
0,37900,1.1644025649805705,,
0,38000,1.167705165499987,,
0,38100,1.168818362123201,,
0,38200,1.1698657438295461,,
0,38300,1.1742179860604576,,
0,38400,1.1774287170943225,,
0,38500,1.1763666026534338,,
0,38600,1.1761948577656431,,
0,38700,1.1761948577656431,,
0,38800,1.1100550536897802,,
0,38900,1.0961825402806598,,
0,39000,1.0824121957998072,,
0,39100,1.1063978315308467,,
0,39200,1.1123730207865237,,
0,39300,1.1077778284347974,,
0,39400,1.1180226954202432,,
0,39500,1.1180226954202432,,
0,39600,1.119162746219356,,
0,39700,1.1134961775299168,,
0,39800,1.140120053930171,,
0,39900,1.1398542348772827,,
0,40000,1.1224409727792977,,
0,40100,1.125911527464199,,
0,40200,1.125911527464199,,
0,40300,1.1303436502571977,,
0,40400,1.1269315629064374,,
0,40500,1.1267522829223402,,
0,40600,1.1359484089864231,,
0,40700,1.145875343582495,,
0,40800,1.145522685162638,,
0,40900,1.1413265363717173,,
0,41000,1.141503527384082,,
0,41100,1.1356816135135435,,
0,41200,1.1391118283890111,,
0,41300,1.1486817213526537,,
0,41400,1.1457431093955008,,
0,41500,1.1414592822038336,,
0,41600,1.1414592822038336,,
0,41700,1.1370704872299215,,
0,41800,1.1189822215393819,,
0,41900,1.1236214898822694,,
0,42000,1.1236214898822694,,
0,42100,1.157976291168817,,
0,42200,1.154000507676305,,
0,42300,1.154000507676305,,
0,42400,1.1545255704960766,,
0,42500,1.1590225767142466,,
0,42600,1.1623187379049031,,
0,42700,1.1524677080863552,,
0,42800,1.1695203195232549,,
0,42900,1.1735295979103875,,
0,43000,1.1561320919952929,,
0,43100,1.0442724982039164,,
0,43200,1.0442724982039164,,
0,43300,1.043691970503236,,
0,43400,1.0584436831041264,,
0,43500,1.0539008827717475,,
0,43600,1.0539008827717475,,
0,43700,1.0539008827717475,,
0,43800,1.0391818848974361,,
0,43900,1.0391818848974361,,
0,44000,1.0402384147857442,,
0,44100,1.0446955962809872,,
0,44200,1.0402384147857442,,
0,44300,1.0197419954938287,,
0,44400,1.0162815962263025,,
0,44500,1.0216840919963384,,
0,44600,1.0216840919963384,,
0,44700,1.022277117542256,,
0,44800,1.0074971489044042,,
0,44900,0.9958880104172997,,
0,45000,0.9995453511926847,,
0,45100,0.9987365756167869,,
0,45200,0.9995453511926847,,
0,45300,1.0142420168218564,,
0,45400,1.0148393911841362,,
0,45500,1.0111874208078335,,
0,45600,1.0174735992901849,,
0,45700,1.0174735992901849,,
0,45800,1.0162691721699664,,
0,45900,1.0199524647271698,,
0,46000,1.0148393911841362,,
0,46100,1.0195562512656904,,
0,46200,1.0300902186633252,,
0,46300,1.0256311188332725,,
0,46400,1.0256311188332725,,
0,46500,1.0299063407451519,,
0,46600,1.0258649959419555,,
0,46700,1.048279012901092,,
0,46800,1.0502044053084576,,
0,46900,1.0477850616197646,,
0,47000,1.0595405903627577,,
0,47100,1.055289706022172,,
0,47200,1.0604935005206129,,
0,47300,1.056055171500298,,
0,47400,1.0382945418115006,,
0,47500,1.0395706184319895,,
0,47600,1.0431474323682939,,
0,47700,1.0369925435380594,,
0,47800,1.035859570842037,,
0,47900,1.0347009522591826,,
0,48000,1.040820868741629,,
0,48100,1.0407238157196457,,
0,48200,1.0444659357341863,,
0,48300,1.0395706184319895,,
0,48400,1.0358595708420368,,
0,48500,1.0405296825184847,,
0,48600,1.0367489979973374,,
0,48700,1.0224747162910894,,
0,48800,1.0174735992901849,,
0,48900,1.0174735992901849,,
0,49000,1.0125475422184005,,
0,49100,0.9853856344015002,,
0,49200,0.9753916592266346,,
0,49300,0.9768016247639091,,
0,49400,0.9657780659795868,,
0,49500,0.9767369919866606,,
0,49600,0.980311226606173,,
0,49700,0.9744721440841488,,
0,49800,0.9430634585586939,,
0,49900,0.9621104747670945,,
0,50000,0.9637233141636788,1.0524444301515943,
0,50100,0.9684935714705579,1.0543905723013247,
0,50200,0.9640507971024856,1.0543905723013247,
0,50300,0.959482183579278,1.0543905723013247,
0,50400,0.9578358392488212,1.0543905723013247,
0,50500,0.9614278102610891,1.0544665948237515,
0,50600,0.9544552626943009,1.0544665948237515,
0,50700,0.9411469469522676,1.0544665948237515,
0,50800,0.9389979615085277,1.054527408895674,
0,50900,0.9454836825347082,1.054527408895674,
0,51000,0.9454836825347082,1.054527408895674,
0,51100,0.9454836825347082,1.054527408895674,
0,51200,0.9389979615085277,1.054527408895674,
0,51300,0.9328326579171456,1.0545730171481695,
0,51400,0.9374368665610915,1.0555018561502736,
0,51500,0.9393071807443923,1.0548005538569047,
0,51600,0.9328326579171456,1.0545730171481695,
0,51700,0.9684935714705579,1.0604357821651398,
0,51800,0.972812230784356,1.0611579110690588,
0,51900,0.9797314618678611,1.0629844174509269,
0,52000,0.9814439990301647,1.0629485967999004,
0,52100,0.937692741129884,1.0629485967999004,
0,52200,0.9387827924036156,1.0632026145562274,
0,52300,0.9840136321631053,1.0714943772138055,
0,52400,1.0000505037751888,1.0742010126746586,
0,52500,1.012547542218401,1.0770906407990894,
0,52600,1.0064940650745546,1.076184159281941,
0,52700,1.0397527872460153,1.0819205627995137,
0,52800,1.022524110011864,1.0812688308506528,
0,52900,1.022524110011864,1.0812688308506528,
0,53000,1.0335288182638243,1.0824131542405355,
0,53100,1.0440306508910546,1.0834887612668542,
0,53200,1.0490977364412046,1.0834887612668542,
0,53300,1.0490977364412046,1.0842334270112208,
0,53400,1.0343103885188327,1.0849101622347537,
0,53500,1.0343103885188327,1.0849101622347537,
0,53600,1.0388416237290061,1.0849692699027313,
0,53700,1.0343103885188327,1.0840176144218105,
0,53800,1.0300902186633254,1.080608360534803,
0,53900,1.0290109991460905,1.081313311188717,
0,54000,1.038099954316305,1.0825057215897516,
0,54100,1.0339074651363367,1.0822784546070445,
0,54200,1.0347985701614009,1.0822840095625126,
0,54300,1.0445989032575458,1.0841359238595523,
0,54400,1.0493384159131458,1.0813577896971367,
0,54500,1.043788747541833,1.081123793704786,
0,54600,1.0882754404760926,1.0892000337067813,
0,54700,1.1003213488372703,1.0908119643105156,
0,54800,1.1016058067817873,1.0915048169985608,
0,54900,1.1066830958984932,1.0915048169985608,
0,55000,1.1132240011640406,1.0926402543613802,
0,55100,1.1363595959524126,1.0983682559375532,
0,55200,1.1315047637120355,1.0983682559375532,
0,55300,1.1142329879855248,1.0974537847304726,
0,55400,1.1093723769352966,1.0974537847304726,
0,55500,1.1125886640414482,1.0974537847304726,
0,55600,1.1066830958984932,1.0974537847304726,
0,55700,1.116123793865323,1.0994966055296134,
0,55800,1.1169493084181377,1.0976797354434518,
0,55900,1.1169493084181377,1.0983609577853604,
0,56000,1.117751621277592,1.098584897745782,
0,56100,1.1146861677285007,1.0978828231586344,
0,56200,1.1053017321943894,1.094189426471488,
0,56300,1.143095213298816,1.1020744694767886,
0,56400,1.1467565151550279,1.102700274685548,
0,56500,1.1618515352225467,1.105461029695915,
0,56600,1.1604923197688224,1.105461029695915,
0,56700,1.1341351887066307,1.105461029695915,
0,56800,1.1292707935887316,1.105461029695915,
0,56900,1.1385796574520533,1.1066726927587016,
0,57000,1.1540880347353015,1.1122383504881466,
0,57100,1.1726685444538512,1.1149718941073352,
0,57200,1.17146200635071,1.1149718941073352,
0,57300,1.17146200635071,1.109410918086865,
0,57400,1.1812508350699837,1.111237462199142,
0,57500,1.1806948818557665,1.111452497098555,
0,57600,1.1769675124031775,1.1093856286007548,
0,57700,1.1734758005793953,1.109410918086865,
0,57800,1.1821910833599432,1.109324208877099,
0,57900,1.2003366531136501,1.110920469060299,
0,58000,1.2054065913645273,1.1144505372604026,
0,58100,1.2151713517613112,1.1144505372604026,
0,58200,1.2117272086913071,1.1144505372604026,
0,58300,1.226804998787706,1.1177072689564813,
0,58400,1.230289035597371,1.1184031702845827,
0,58500,1.23168399134902,1.1193434949645433,
0,58600,1.235052037508353,1.120279452683217,
0,58700,1.235052037508353,1.120969287843595,
0,58800,1.235052037508353,1.120764125250669,
0,58900,1.2644717825593765,1.1251880270392074,
0,59000,1.2675435561221025,1.125792973703104,
0,59100,1.2819256348686268,1.1273712484641991,
0,59200,1.2812852606628695,1.1218985304497238,
0,59300,1.2940813207238806,1.1172087139927085,
0,59400,1.294900643589181,1.1155105232380862,
0,59500,1.294900643589181,1.113959519741739,
0,59600,1.2917375347127826,1.1131010681766282,
0,59700,1.2963039922811466,1.111954984599444,
0,59800,1.2963039922811466,1.1117085011742804,
0,59900,1.2860950213885454,1.1117878144181002,
0,60000,1.2883608723388553,1.1117085011742804,
0,60100,1.281364093220166,1.1110102102927535,
0,60200,1.282516465722169,1.1103972099784178,
0,60300,1.2973944362576564,1.1137125802570629,
0,60400,1.2973944362576564,1.1135096800725306,
0,60500,1.3020089372685855,1.1146119142728004,
0,60600,1.34592538853948,1.125465390267234,
0,60700,1.3612976577998332,1.1288723158138039,
0,60800,1.3576941236277529,1.1280074474945656,
0,60900,1.3538571907440207,1.1280074474945656,
0,61000,1.3502337994330136,1.1277955691043398,
0,61100,1.346525645181447,1.1275632122392028,
0,61200,1.3502337994330136,1.128428421036445,
0,61300,1.3502337994330136,1.129339104798578,
0,61400,1.3612976577998332,1.132017193266826,
0,61500,1.3604347938371861,1.1311476428742442,
0,61600,1.3642162066864099,1.1311476428742442,
0,61700,1.340737020289869,1.1311476428742442,
0,61800,1.3370780746754383,1.1302455086482928,
0,61900,1.332300736517567,1.1302455086482928,
0,62000,1.3348854602246558,1.1231593715710582,
0,62100,1.3378238775237667,1.1231736455580459,
0,62200,1.3455782430170335,1.1251804575819149,
0,62300,1.312180697090984,1.1254035125821598,
0,62400,1.3006991127152279,1.1262917322489159,
0,62500,1.293681224688335,1.128292998374252,
0,62600,1.2947446220639942,1.127625415710515,
0,62700,1.270279934152748,1.127625415710515,
0,62800,1.270279934152748,1.1269601049532816,
0,62900,1.2671450452322197,1.1271810298919582,
0,63000,1.2622230669366923,1.1280642969778945,
0,63100,1.2886842401096823,1.1351551234560924,
0,63200,1.288057028664068,1.1360357187644305,
0,63300,1.2844839391362544,1.1324879946896707,
0,63400,1.2895363664527026,1.1265118987903464,
0,63500,1.2986395367709413,1.128271684474965,
0,63600,1.3100620696221323,1.131836165799814,
0,63700,1.3100620696221323,1.1309434407309076,
0,63800,1.3092040144741193,1.1289575236386709,
0,63900,1.3092040144741193,1.1296243190567419,
0,64000,1.3044601034972898,1.130288061603947,
0,64100,1.308441898603144,1.1309540725548743,
0,64200,1.3312863074197192,1.1362363601523513,
0,64300,1.3304893912399374,1.1379846299647773,
0,64400,1.3414149020321557,1.141231272632883,
0,64500,1.3414149020321557,1.140326571372761,
0,64600,1.3117187429498975,1.1409392994239171,
0,64700,1.3034046326308784,1.14265932835704,
0,64800,1.3251262566108917,1.1482076299707493,
0,64900,1.3361712223190312,1.1507930523333012,
0,65000,1.3321490953047301,1.1516930118686894,
0,65100,1.3117187429498975,1.1516930118686894,
0,65200,1.3262691653619554,1.1542011786172468,
0,65300,1.3354055866320462,1.1562061344113774,
0,65400,1.3361712223190312,1.1564058755896198,
0,65500,1.3361712223190312,1.1573049336362637,
0,65600,1.3367758589119179,1.158199833235791,
0,65700,1.3278200407457554,1.158199833235791,
0,65800,1.3300717683985732,1.159035256345078,
0,65900,1.3300717683985732,1.159090584020044,
0,66000,1.328884623823431,1.159090584020044,
0,66100,1.328884623823431,1.1584744823484479,
0,66200,1.3300717683985732,1.1584917808999875,
0,66300,1.2950078974838157,1.1567433208021733,
0,66400,1.2917375347127826,1.1569689513157284,
0,66500,1.2772682339329275,1.1567606452420314,
0,66600,1.2785230588930379,1.1567606452420314,
0,66700,1.2829397271245215,1.156784899021944,
0,66800,1.2836973116271555,1.1561389685627146,
0,66900,1.279707589706146,1.156791828579947,
0,67000,1.2573420739437178,1.1498448967461417,
0,67100,1.2457604873807768,1.1452454646706514,
0,67200,1.2493533681004092,1.1469660248343223,
0,67300,1.2573019051954384,1.1486700508725478,
0,67400,1.2493533681004092,1.1478200999999637,
0,67500,1.2527142249104253,1.14871192130852,
0,67600,1.2573420739437178,1.1487398340846477,
0,67700,1.2566087921726694,1.147855017972465,
0,67800,1.2500101009692886,1.1485021176421293,
0,67900,1.238523069603224,1.149147980968651,
0,68000,1.22387858379775,1.149147980968651,
0,68100,1.2158361632052133,1.1489382569296192,
0,68200,1.2151817422372115,1.14871192130852,
0,68300,1.1973350037107864,1.1480658126694825,
0,68400,1.1946429245476302,1.1482756960539986,
0,68500,1.196332780296569,1.1489382569296192,
0,68600,1.210809896747051,1.151582948194851,
0,68700,1.2070918387060305,1.1513623541444633,
0,68800,1.2243736803324823,1.1548451561440336,
0,68900,1.1902380714238077,1.1548382149051049,
0,69000,1.1902380714238077,1.155696876581866,
0,69100,1.1747662565701127,1.1524562076804659,
0,69200,1.1847516041923563,1.1541903268617535,
0,69300,1.1833866825362023,1.1574451860530734,
0,69400,1.192738975059615,1.1593874929105599,
0,69500,1.192738975059615,1.1613187859693346,
0,69600,1.1972611843012122,1.1567225311318419,
0,69700,1.1932469919670368,1.154801772716225,
0,69800,1.1942095141290583,1.154141709744667,
0,69900,1.2158050082894938,1.1561441686387357,
0,70000,1.2158050082894938,1.1561441686387357,
0,70100,1.2149219536807092,1.152658337273005,
0,70200,1.222877464396695,1.1546243175289774,
0,70300,1.2066315079425007,1.1548382149051046,
0,70400,1.2066315079425007,1.1548382149051046,
0,70500,1.1998632076914912,1.1537492251564447,
0,70600,1.1492202011394805,1.1535273080863757,
0,70700,1.1368928060838672,1.1543834728567488,
0,70800,1.1414592822038334,1.1543834728567488,
0,70900,1.1414592822038334,1.1534995111591888,
0,71000,1.1425980496352601,1.1537075375346766,
0,71100,1.1437136040464,1.1530233847809426,
0,71200,1.1437136040464,1.1503245163804734,
0,71300,1.1392448322809217,1.1468978810247215,
0,71400,1.121011448053348,1.1460501130942944,
0,71500,1.121011448053348,1.145198217740418,
0,71600,1.116723200739872,1.1443001554187526,
0,71700,1.116723200739872,1.1387416146474398,
0,71800,1.1270211922039288,1.1399135079519065,
0,71900,1.1234866364235134,1.1401204977979287,
0,72000,1.1191176177794004,1.1399135079519065,
0,72100,1.1319064100941028,1.1433680864718603,
0,72200,1.1261245782135134,1.1434241722455187,
0,72300,1.1251935860377997,1.1425703190034888,
0,72400,1.1251935860377997,1.1425703190034888,
0,72500,1.1144029519854732,1.1416701895220378,
0,72600,1.1135075167680673,1.1360987813045846,
0,72700,1.1144029519854732,1.1360987813045846,
0,72800,1.1130084810044694,1.1352482447263716,
0,72900,1.1207861598724413,1.1362650203155884,
0,73000,1.1207861598724413,1.136335565330095,
0,73100,1.0826804559504006,1.1357177067470756,
0,73200,1.0797025404052605,1.1350421319416137,
0,73300,1.0975178606954203,1.1349008767288882,
0,73400,1.0863129188110372,1.1314417000629247,
0,73500,1.078672959490202,1.1320875604338108,
0,73600,1.0613028014490653,1.1301462121875392,
0,73700,1.0666666666666655,1.1310626000405193,
0,73800,1.0863710324755618,1.1344182692548799,
0,73900,1.0863710324755618,1.1332451142528497,
0,74000,1.0869287655656827,1.1332451142528497,
0,74100,1.0863710324755618,1.1332451142528497,
0,74200,1.0597669841083268,1.1331743768443903,
0,74300,1.051694159944137,1.1340176330128058,
0,74400,1.051694159944137,1.1367763724858477,
0,74500,1.0573934027034622,1.1367763724858477,
0,74600,1.0833333333333324,1.1423400902373713,
0,74700,1.0732161614944713,1.1423611416517592,
0,74800,1.0493384159131451,1.1429859289017226,
0,74900,1.0283359117889181,1.1429859289017226,
0,75000,1.0283359117889181,1.142929821622617,
0,75100,1.0299063407451519,1.142929821622617,
0,75200,1.0084992350372433,1.1420826175942003,
0,75300,1.0026606020126057,1.1427259712155755,
0,75400,1.0068452580895297,1.1427259712155755,
0,75500,1.0082488068753934,1.1416140175778586,
0,75600,1.0082488068753934,1.1404262993672918,
0,75700,1.0125974201791812,1.139347280002413,
0,75800,1.0068452580895297,1.1373046750311433,
0,75900,1.0082488068753934,1.1380273337775542,
0,76000,1.0137937550497023,1.135342240915934,
0,76100,1.0137937550497023,1.1298908383614874,
0,76200,1.0231660113924255,1.1298908383614874,
0,76300,1.0323553534309655,1.1316081804884124,
0,76400,1.0413666234542196,1.1332574928453722,
0,76500,1.0469291313458635,1.1333777349941012,
0,76600,1.0460483601235508,1.1325481582084362,
0,76700,1.0417909016824254,1.1325481582084362,
0,76800,1.0604935005206129,1.135342240915934,
0,76900,1.0570948372542044,1.1355412400329765,
0,77000,1.05192224239266,1.1352981122186423,
0,77100,1.0475560783909068,1.1335757530822324,
0,77200,1.0365053952312224,1.1329333944024702,
0,77300,1.029992154525381,1.133856366794772,
0,77400,1.0307886556056243,1.1340582773176624,
0,77500,1.0275375094532224,1.1342592684992048,
0,77600,1.0249907612296116,1.1336535364393132,
0,77700,1.0249907612296116,1.1327321679588056,
0,77800,1.0234127893346532,1.1335757530822324,
0,77900,1.0175232357806545,1.1316449268569009,
0,78000,1.0114995368912985,1.1314045042797947,
0,78100,1.0209299583213227,1.1333330877440884,
0,78200,1.0337242662266648,1.1353828378026294,
0,78300,1.0319516667093669,1.1353828378026294,
0,78400,1.0319516667093669,1.1353828378026294,
0,78500,1.0555768206257763,1.1405339255237168,
0,78600,1.0385985117873349,1.1397025242085643,
0,78700,1.0385985117873349,1.1362650203155882,
0,78800,1.0209423256595989,1.1218811142313325,
0,78900,1.0378688342809583,1.1220668732906567,
