day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,book_volume
3,500,ROBOT_LAUNDRY,10191,15,,,,,10199,5,10200.0,10.0,,,10195.0,0.0,8,30.0
3,500,ROBOT_VACUUMING,10069,5,10068.0,10.0,,,10077,15,,,,,10073.0,0.0,8,30.0
3,600,ROBOT_DISHES,9932,6,9931.0,12.0,,,9939,6,9940.0,12.0,,,9935.5,0.0,7,36.0
3,600,ROBOT_MOPPING,9841,18,,,,,9849,6,9850.0,12.0,,,9845.0,0.0,8,36.0
3,600,ROBOT_LAUNDRY,10180,6,10179.0,12.0,,,10188,6,10189.0,12.0,,,10184.0,0.0,8,36.0
3,600,ROBOT_IRONING,9516,18,,,,,9524,18,,,,,9520.0,0.0,8,36.0
3,600,ROBOT_VACUUMING,10064,6,10063.0,12.0,,,10072,18,,,,,10068.0,0.0,8,36.0
3,700,ROBOT_DISHES,9920,8,9919.0,9.0,,,9927,8,9928.0,9.0,,,9923.5,0.0,7,34.0
3,700,ROBOT_MOPPING,9848,8,9847.0,9.0,,,9855,8,9856.0,9.0,,,9851.5,0.0,7,34.0
3,700,ROBOT_LAUNDRY,10181,8,10180.0,9.0,,,10189,17,,,,,10185.0,0.0,8,34.0
3,700,ROBOT_IRONING,9506,17,,,,,9514,17,,,,,9510.0,0.0,8,34.0
3,700,ROBOT_VACUUMING,10047,8,10046.0,9.0,,,10054,8,10055.0,9.0,,,10050.5,0.0,7,34.0
3,800,ROBOT_VACUUMING,10047,13,,,,,10055,5,10056.0,8.0,,,10051.0,0.0,8,26.0
3,800,ROBOT_MOPPING,9858,13,,,,,9866,13,,,,,9862.0,0.0,8,26.0
3,800,ROBOT_DISHES,9923,13,,,,,9931,5,9932.0,8.0,,,9927.0,0.0,8,26.0
3,800,ROBOT_IRONING,9506,13,,,,,9514,13,,,,,9510.0,0.0,8,26.0
3,800,ROBOT_LAUNDRY,10179,13,,,,,10187,5,10188.0,8.0,,,10183.0,0.0,8,26.0
3,900,ROBOT_LAUNDRY,10181,16,,,,,10189,4,10190.0,12.0,,,10185.0,0.0,8,32.0
3,900,ROBOT_DISHES,9930,16,,,,,9938,4,9939.0,12.0,,,9934.0,0.0,8,32.0
3,900,ROBOT_VACUUMING,10056,4,10055.0,12.0,,,10063,4,10064.0,12.0,,,10059.5,0.0,7,32.0
3,900,ROBOT_MOPPING,9858,16,,,,,9866,16,,,,,9862.0,0.0,8,32.0
3,900,ROBOT_IRONING,9506,16,,,,,9514,16,,,,,9510.0,0.0,8,32.0
3,1000,ROBOT_LAUNDRY,10201,6,10200.0,11.0,,,10208,6,10209.0,11.0,,,10204.5,0.0,7,34.0
3,1000,ROBOT_IRONING,9506,17,,,,,9514,17,,,,,9510.0,0.0,8,34.0
3,1000,ROBOT_VACUUMING,10055,6,10054.0,11.0,,,10062,6,10063.0,11.0,,,10058.5,0.0,7,34.0
3,1000,ROBOT_DISHES,9925,6,9924.0,11.0,,,9932,6,9933.0,11.0,,,9928.5,0.0,7,34.0
3,1000,ROBOT_MOPPING,9878,6,9877.0,11.0,,,9885,6,9886.0,11.0,,,9881.5,0.0,7,34.0
3,1100,ROBOT_IRONING,9496,16,,,,,9504,16,,,,,9500.0,0.0,8,32.0
3,1100,ROBOT_LAUNDRY,10194,16,,,,,10202,4,10203.0,12.0,,,10198.0,0.0,8,32.0
3,1100,ROBOT_VACUUMING,10075,4,10074.0,12.0,,,10082,4,10083.0,12.0,,,10078.5,0.0,7,32.0
3,1100,ROBOT_MOPPING,9843,4,9842.0,12.0,,,9851,16,,,,,9847.0,0.0,8,32.0
3,1100,ROBOT_DISHES,9913,4,9912.0,12.0,,,9921,16,,,,,9917.0,0.0,8,32.0
3,1200,ROBOT_MOPPING,9853,7,9852.0,9.0,,,9860,7,9861.0,9.0,,,9856.5,0.0,7,32.0
3,1200,ROBOT_IRONING,9496,16,,,,,9504,16,,,,,9500.0,0.0,8,32.0
3,1200,ROBOT_LAUNDRY,10183,16,,,,,10191,7,10192.0,9.0,,,10187.0,0.0,8,32.0
3,1200,ROBOT_VACUUMING,10052,7,10051.0,9.0,,,10059,7,10060.0,9.0,,,10055.5,0.0,7,32.0
3,1200,ROBOT_DISHES,9912,7,9911.0,9.0,,,9919,7,9920.0,9.0,,,9915.5,0.0,7,32.0
3,1300,ROBOT_VACUUMING,10042,4,10041.0,12.0,,,10049,4,10050.0,12.0,,,10045.5,0.0,7,32.0
3,1300,ROBOT_DISHES,9905,4,9904.0,12.0,,,9912,4,9913.0,12.0,,,9908.5,0.0,7,32.0
3,1300,ROBOT_MOPPING,9860,4,9859.0,12.0,,,9867,4,9868.0,12.0,,,9863.5,0.0,7,32.0
3,1300,ROBOT_IRONING,9506,16,,,,,9514,16,,,,,9510.0,0.0,8,32.0
3,1300,ROBOT_LAUNDRY,10178,4,10177.0,12.0,,,10185,4,10186.0,12.0,,,10181.5,0.0,7,32.0
3,1400,ROBOT_DISHES,9904,19,,,,,9912,8,9913.0,11.0,,,9908.0,0.0,8,38.0
3,1400,ROBOT_VACUUMING,10042,19,,,,,10050,8,10051.0,11.0,,,10046.0,0.0,8,38.0
3,1400,ROBOT_MOPPING,9869,8,9868.0,11.0,,,9877,19,,,,,9873.0,0.0,8,38.0
3,1400,ROBOT_LAUNDRY,10156,8,10155.0,11.0,,,10163,8,10164.0,11.0,,,10159.5,0.0,7,38.0
3,1400,ROBOT_IRONING,9516,19,,,,,9524,19,,,,,9520.0,0.0,8,38.0
3,1500,ROBOT_DISHES,9909,7,9908.0,11.0,,,9917,18,,,,,9913.0,0.0,8,36.0
3,1500,ROBOT_VACUUMING,10039,7,10038.0,11.0,,,10046,7,10047.0,11.0,,,10042.5,0.0,7,36.0
3,1500,ROBOT_MOPPING,9888,7,9887.0,11.0,,,9895,7,9896.0,11.0,,,9891.5,0.0,7,36.0
3,1500,ROBOT_IRONING,9526,18,,,,,9534,18,,,,,9530.0,0.0,8,36.0
3,1500,ROBOT_LAUNDRY,10154,7,10153.0,11.0,,,10161,7,10162.0,11.0,,,10157.5,0.0,7,36.0
3,1600,ROBOT_MOPPING,9899,5,9898.0,11.0,,,9906,5,9907.0,11.0,,,9902.5,0.0,7,32.0
3,1600,ROBOT_DISHES,9911,5,9910.0,11.0,,,9919,16,,,,,9915.0,0.0,8,32.0
3,1600,ROBOT_IRONING,9536,16,,,,,9544,16,,,,,9540.0,0.0,8,32.0
3,1600,ROBOT_LAUNDRY,10165,5,10164.0,11.0,,,10172,5,10173.0,11.0,,,10168.5,0.0,7,32.0
3,1600,ROBOT_VACUUMING,10048,5,10047.0,11.0,,,10055,5,10056.0,11.0,,,10051.5,0.0,7,32.0
3,1700,ROBOT_DISHES,9907,20,,,,,9915,8,9916.0,12.0,,,9911.0,0.0,8,40.0
3,1700,ROBOT_MOPPING,9893,8,9892.0,12.0,,,9900,8,9901.0,12.0,,,9896.5,0.0,7,40.0
3,1700,ROBOT_IRONING,9526,20,,,,,9534,20,,,,,9530.0,0.0,8,40.0
3,1700,ROBOT_LAUNDRY,10177,8,10176.0,12.0,,,10184,8,10185.0,12.0,,,10180.5,0.0,7,40.0
3,1700,ROBOT_VACUUMING,10050,8,10049.0,12.0,,,10058,20,,,,,10054.0,0.0,8,40.0
3,1800,ROBOT_DISHES,9905,5,9904.0,9.0,,,9912,5,9913.0,9.0,,,9908.5,0.0,7,28.0
3,1800,ROBOT_MOPPING,9901,5,9900.0,9.0,,,9908,5,9909.0,9.0,,,9904.5,0.0,7,28.0
3,1800,ROBOT_LAUNDRY,10169,5,10168.0,9.0,,,10176,5,10177.0,9.0,,,10172.5,0.0,7,28.0
3,1800,ROBOT_IRONING,9526,14,,,,,9534,14,,,,,9530.0,0.0,8,28.0
3,1800,ROBOT_VACUUMING,10046,5,10045.0,9.0,,,10053,5,10054.0,9.0,,,10049.5,0.0,7,28.0
3,1900,ROBOT_VACUUMING,10035,7,10034.0,8.0,,,10042,7,10043.0,8.0,,,10038.5,0.0,7,30.0
3,1900,ROBOT_MOPPING,9908,7,9907.0,8.0,,,9915,7,9916.0,8.0,,,9911.5,0.0,7,30.0
3,1900,ROBOT_DISHES,9895,7,9894.0,8.0,,,9902,7,9903.0,8.0,,,9898.5,0.0,7,30.0
3,1900,ROBOT_LAUNDRY,10159,7,10158.0,8.0,,,10167,15,,,,,10163.0,0.0,8,30.0
3,1900,ROBOT_IRONING,9536,15,,,,,9544,15,,,,,9540.0,0.0,8,30.0
3,2000,ROBOT_IRONING,9546,14,,,,,9554,14,,,,,9550.0,0.0,8,28.0
3,2000,ROBOT_LAUNDRY,10160,14,,,,,10168,4,10169.0,10.0,,,10164.0,0.0,8,28.0
3,2000,ROBOT_DISHES,9899,4,9898.0,10.0,,,9906,4,9907.0,10.0,,,9902.5,0.0,7,28.0
3,2000,ROBOT_VACUUMING,10031,4,10030.0,10.0,,,10038,4,10039.0,10.0,,,10034.5,0.0,7,28.0
3,2000,ROBOT_MOPPING,9908,4,9907.0,10.0,,,9915,4,9916.0,10.0,,,9911.5,0.0,7,28.0
3,2100,ROBOT_IRONING,9546,17,,,,,9554,17,,,,,9550.0,0.0,8,34.0
3,2100,ROBOT_LAUNDRY,10151,8,10150.0,9.0,,,10158,8,10159.0,9.0,,,10154.5,0.0,7,34.0
3,2100,ROBOT_VACUUMING,10036,8,10035.0,9.0,,,10043,8,10044.0,9.0,,,10039.5,0.0,7,34.0
3,2100,ROBOT_DISHES,9881,8,9880.0,9.0,,,9888,8,9889.0,9.0,,,9884.5,0.0,7,34.0
3,2100,ROBOT_MOPPING,9922,8,9921.0,9.0,,,9929,8,9930.0,9.0,,,9925.5,0.0,7,34.0
3,2200,ROBOT_MOPPING,9936,6,9935.0,8.0,,,9943,6,9944.0,8.0,,,9939.5,0.0,7,28.0
3,2200,ROBOT_LAUNDRY,10125,6,10124.0,8.0,,,10132,6,10133.0,8.0,,,10128.5,0.0,7,28.0
3,2200,ROBOT_IRONING,9546,14,,,,,9554,14,,,,,9550.0,0.0,8,28.0
3,2200,ROBOT_VACUUMING,10034,6,10033.0,8.0,,,10041,6,10042.0,8.0,,,10037.5,0.0,7,28.0
3,2200,ROBOT_DISHES,9884,6,9883.0,8.0,,,9891,6,9892.0,8.0,,,9887.5,0.0,7,28.0
3,2300,ROBOT_MOPPING,9940,4,9939.0,11.0,,,9948,15,,,,,9944.0,0.0,8,30.0
3,2300,ROBOT_LAUNDRY,10124,4,10123.0,11.0,,,10131,4,10132.0,11.0,,,10127.5,0.0,7,30.0
3,2300,ROBOT_IRONING,9556,15,,,,,9564,15,,,,,9560.0,0.0,8,30.0
3,2300,ROBOT_VACUUMING,10033,4,10032.0,11.0,,,10041,15,,,,,10037.0,0.0,8,30.0
3,2300,ROBOT_DISHES,9878,15,,,,,9886,15,,,,,9882.0,0.0,8,30.0
3,2400,ROBOT_VACUUMING,10035,7,10034.0,10.0,,,10042,7,10043.0,10.0,,,10038.5,0.0,7,34.0
3,2400,ROBOT_MOPPING,9943,7,9942.0,10.0,,,9951,17,,,,,9947.0,0.0,8,34.0
3,2400,ROBOT_DISHES,9866,7,9865.0,10.0,,,9873,7,9874.0,10.0,,,9869.5,0.0,7,34.0
3,2400,ROBOT_IRONING,9566,17,,,,,9574,17,,,,,9570.0,0.0,8,34.0
3,2400,ROBOT_LAUNDRY,10129,17,,,,,10137,7,10138.0,10.0,,,10133.0,0.0,8,34.0
3,2500,ROBOT_DISHES,9873,4,9872.0,11.0,,,9880,4,9881.0,11.0,,,9876.5,0.0,7,30.0
3,2500,ROBOT_VACUUMING,10024,4,10023.0,11.0,,,10031,4,10032.0,11.0,,,10027.5,0.0,7,30.0
3,2500,ROBOT_MOPPING,9936,4,9935.0,11.0,,,9943,4,9944.0,11.0,,,9939.5,0.0,7,30.0
3,2500,ROBOT_IRONING,9566,15,,,,,9574,15,,,,,9570.0,0.0,8,30.0
3,2500,ROBOT_LAUNDRY,10129,4,10128.0,11.0,,,10137,4,10138.0,11.0,,,10133.0,0.0,8,30.0
3,2600,ROBOT_VACUUMING,10024,6,10023.0,8.0,,,10032,14,,,,,10028.0,0.0,8,28.0
3,2600,ROBOT_DISHES,9868,14,,,,,9876,6,9877.0,8.0,,,9872.0,0.0,8,28.0
3,2600,ROBOT_MOPPING,9931,6,9930.0,8.0,,,9938,6,9939.0,8.0,,,9934.5,0.0,7,28.0
3,2600,ROBOT_LAUNDRY,10134,6,10133.0,8.0,,,10142,14,,,,,10138.0,0.0,8,28.0
3,2600,ROBOT_IRONING,9556,14,,,,,9564,14,,,,,9560.0,0.0,8,28.0
3,2700,ROBOT_MOPPING,9926,6,9925.0,8.0,,,9933,6,9934.0,8.0,,,9929.5,0.0,7,28.0
3,2700,ROBOT_DISHES,9850,6,9849.0,8.0,,,9857,6,9858.0,8.0,,,9853.5,0.0,7,28.0
3,2700,ROBOT_LAUNDRY,10138,14,,,,,10146,6,10147.0,8.0,,,10142.0,0.0,8,28.0
3,2700,ROBOT_IRONING,9556,14,,,,,9564,14,,,,,9560.0,0.0,8,28.0
3,2700,ROBOT_VACUUMING,10011,14,,,,,10019,6,10020.0,8.0,,,10015.0,0.0,8,28.0
3,2800,ROBOT_DISHES,9872,8,9871.0,10.0,,,9880,18,,,,,9876.0,0.0,8,36.0
3,2800,ROBOT_MOPPING,9924,8,9923.0,10.0,,,9931,8,9932.0,10.0,,,9927.5,0.0,7,36.0
3,2800,ROBOT_IRONING,9556,18,,,,,9564,18,,,,,9560.0,0.0,8,36.0
3,2800,ROBOT_LAUNDRY,10143,8,10142.0,10.0,,,10151,18,,,,,10147.0,0.0,8,36.0
3,2800,ROBOT_VACUUMING,9999,8,9998.0,10.0,,,10006,8,10007.0,10.0,,,10002.5,0.0,7,36.0
3,2900,ROBOT_VACUUMING,10019,7,10018.0,12.0,,,10027,19,,,,,10023.0,0.0,8,38.0
3,2900,ROBOT_DISHES,9872,7,9871.0,12.0,,,9880,19,,,,,9876.0,0.0,8,38.0
3,2900,ROBOT_MOPPING,9933,7,9932.0,12.0,,,9940,7,9941.0,12.0,,,9936.5,0.0,7,38.0
3,2900,ROBOT_IRONING,9546,19,,,,,9554,19,,,,,9550.0,0.0,8,38.0
3,2900,ROBOT_LAUNDRY,10152,7,10151.0,12.0,,,10159,7,10160.0,12.0,,,10155.5,0.0,7,38.0
3,3000,ROBOT_VACUUMING,10016,7,10015.0,8.0,,,10023,7,10024.0,8.0,,,10019.5,0.0,7,30.0
3,3000,ROBOT_DISHES,9874,7,9873.0,8.0,,,9881,7,9882.0,8.0,,,9877.5,0.0,7,30.0
3,3000,ROBOT_MOPPING,9935,15,,,,,9943,7,9944.0,8.0,,,9939.0,0.0,8,30.0
3,3000,ROBOT_LAUNDRY,10164,7,10163.0,8.0,,,10172,15,,,,,10168.0,0.0,8,30.0
3,3000,ROBOT_IRONING,9546,15,,,,,9554,15,,,,,9550.0,0.0,8,30.0
3,3100,ROBOT_IRONING,9566,15,,,,,9574,15,,,,,9570.0,0.0,8,30.0
3,3100,ROBOT_LAUNDRY,10157,15,,,,,10165,4,10166.0,11.0,,,10161.0,0.0,8,30.0
3,3100,ROBOT_DISHES,9865,4,9864.0,11.0,,,9872,4,9873.0,11.0,,,9868.5,0.0,7,30.0
3,3100,ROBOT_VACUUMING,10010,15,,,,,10018,4,10019.0,11.0,,,10014.0,0.0,8,30.0
3,3100,ROBOT_MOPPING,9944,4,9943.0,11.0,,,9951,4,9952.0,11.0,,,9947.5,0.0,7,30.0
3,3200,ROBOT_IRONING,9566,16,,,,,9574,16,,,,,9570.0,0.0,8,32.0
3,3200,ROBOT_LAUNDRY,10145,4,10144.0,12.0,,,10153,4,10154.0,12.0,,,10149.0,0.0,8,32.0
3,3200,ROBOT_VACUUMING,10003,4,10002.0,12.0,,,10010,4,10011.0,12.0,,,10006.5,0.0,7,32.0
3,3200,ROBOT_MOPPING,9947,4,9946.0,12.0,,,9954,4,9955.0,12.0,,,9950.5,0.0,7,32.0
3,3200,ROBOT_DISHES,9851,4,9850.0,12.0,,,9859,16,,,,,9855.0,0.0,8,32.0
3,3300,ROBOT_MOPPING,9947,4,9946.0,9.0,,,9955,13,,,,,9951.0,0.0,8,26.0
3,3300,ROBOT_IRONING,9566,13,,,,,9574,13,,,,,9570.0,0.0,8,26.0
3,3300,ROBOT_LAUNDRY,10146,13,,,,,10154,4,10155.0,9.0,,,10150.0,0.0,8,26.0
3,3300,ROBOT_VACUUMING,10015,4,10014.0,9.0,,,10023,13,,,,,10019.0,0.0,8,26.0
3,3300,ROBOT_DISHES,9856,13,,,,,9864,13,,,,,9860.0,0.0,8,26.0
3,3400,ROBOT_MOPPING,9939,5,9938.0,9.0,,,9947,14,,,,,9943.0,0.0,8,28.0
3,3400,ROBOT_DISHES,9864,14,,,,,9872,14,,,,,9868.0,0.0,8,28.0
3,3400,ROBOT_LAUNDRY,10138,5,10137.0,9.0,,,10145,5,10146.0,9.0,,,10141.5,0.0,7,28.0
3,3400,ROBOT_IRONING,9576,14,,,,,9584,14,,,,,9580.0,0.0,8,28.0
3,3400,ROBOT_VACUUMING,10015,5,10014.0,9.0,,,10022,5,10023.0,9.0,,,10018.5,0.0,7,28.0
3,3500,ROBOT_VACUUMING,10037,5,10036.0,9.0,,,10044,5,10045.0,9.0,,,10040.5,0.0,7,28.0
3,3500,ROBOT_MOPPING,9948,5,9947.0,9.0,,,9956,14,,,,,9952.0,0.0,8,28.0
3,3500,ROBOT_DISHES,9854,5,9853.0,9.0,,,9861,5,9862.0,9.0,,,9857.5,0.0,7,28.0
3,3500,ROBOT_IRONING,9566,14,,,,,9574,14,,,,,9570.0,0.0,8,28.0
3,3500,ROBOT_LAUNDRY,10125,14,,,,,10133,5,10134.0,9.0,,,10129.0,0.0,8,28.0
3,3600,ROBOT_DISHES,9848,7,9847.0,10.0,,,9855,7,9856.0,10.0,,,9851.5,0.0,7,34.0
3,3600,ROBOT_VACUUMING,10034,7,10033.0,10.0,,,10041,7,10042.0,10.0,,,10037.5,0.0,7,34.0
3,3600,ROBOT_MOPPING,9941,7,9940.0,10.0,,,9949,17,,,,,9945.0,0.0,8,34.0
3,3600,ROBOT_IRONING,9566,17,,,,,9574,17,,,,,9570.0,0.0,8,34.0
3,3600,ROBOT_LAUNDRY,10121,7,10120.0,10.0,,,10129,17,,,,,10125.0,0.0,8,34.0
3,3700,ROBOT_MOPPING,9947,8,9946.0,10.0,,,9955,18,,,,,9951.0,0.0,8,36.0
3,3700,ROBOT_DISHES,9847,18,,,,,9855,18,,,,,9851.0,0.0,8,36.0
3,3700,ROBOT_IRONING,9566,18,,,,,9574,18,,,,,9570.0,0.0,8,36.0
3,3700,ROBOT_LAUNDRY,10125,18,,,,,10133,8,10134.0,10.0,,,10129.0,0.0,8,36.0
3,3700,ROBOT_VACUUMING,10011,8,10010.0,10.0,,,10018,8,10019.0,10.0,,,10014.5,0.0,7,36.0
3,3800,ROBOT_DISHES,9834,5,9833.0,12.0,,,9841,5,9842.0,12.0,,,9837.5,0.0,7,34.0
3,3800,ROBOT_MOPPING,9930,5,9929.0,12.0,,,9937,5,9938.0,12.0,,,9933.5,0.0,7,34.0
3,3800,ROBOT_LAUNDRY,10137,5,10136.0,12.0,,,10144,5,10145.0,12.0,,,10140.5,0.0,7,34.0
3,3800,ROBOT_IRONING,9576,17,,,,,9584,17,,,,,9580.0,0.0,8,34.0
3,3800,ROBOT_VACUUMING,10005,17,,,,,10013,5,10014.0,12.0,,,10009.0,0.0,8,34.0
3,3900,ROBOT_DISHES,9819,6,9818.0,9.0,,,9826,6,9827.0,9.0,,,9822.5,0.0,7,30.0
3,3900,ROBOT_MOPPING,9924,15,,,,,9932,15,,,,,9928.0,0.0,8,30.0
3,3900,ROBOT_IRONING,9576,15,,,,,9584,15,,,,,9580.0,0.0,8,30.0
3,3900,ROBOT_LAUNDRY,10140,6,10139.0,9.0,,,10148,6,10149.0,9.0,,,10144.0,0.0,8,30.0
3,3900,ROBOT_VACUUMING,10005,6,10004.0,9.0,,,10012,6,10013.0,9.0,,,10008.5,0.0,7,30.0
3,4000,ROBOT_VACUUMING,10000,7,9999.0,10.0,,,10007,7,10008.0,10.0,,,10003.5,0.0,7,34.0
3,4000,ROBOT_MOPPING,9922,7,9921.0,10.0,,,9929,7,9930.0,10.0,,,9925.5,0.0,7,34.0
3,4000,ROBOT_DISHES,9819,7,9818.0,10.0,,,9826,7,9827.0,10.0,,,9822.5,0.0,7,34.0
3,4000,ROBOT_IRONING,9576,17,,,,,9584,17,,,,,9580.0,0.0,8,34.0
3,4000,ROBOT_LAUNDRY,10135,7,10134.0,10.0,,,10142,7,10143.0,10.0,,,10138.5,0.0,7,34.0
3,4100,ROBOT_LAUNDRY,10156,7,10155.0,9.0,,,10163,7,10164.0,9.0,,,10159.5,0.0,7,32.0
3,4100,ROBOT_DISHES,9837,7,9836.0,9.0,,,9844,7,9845.0,9.0,,,9840.5,0.0,7,32.0
3,4100,ROBOT_VACUUMING,9996,7,9995.0,9.0,,,10004,16,,,,,10000.0,0.0,8,32.0
3,4100,ROBOT_MOPPING,9935,7,9934.0,9.0,,,9943,16,,,,,9939.0,0.0,8,32.0
3,4100,ROBOT_IRONING,9566,16,,,,,9574,16,,,,,9570.0,0.0,8,32.0
3,4200,ROBOT_LAUNDRY,10171,7,10170.0,12.0,,,10178,7,10179.0,12.0,,,10174.5,0.0,7,38.0
3,4200,ROBOT_IRONING,9586,19,,,,,9594,19,,,,,9590.0,0.0,8,38.0
3,4200,ROBOT_VACUUMING,9989,7,9988.0,12.0,,,9997,19,,,,,9993.0,0.0,8,38.0
3,4200,ROBOT_MOPPING,9934,19,,,,,9942,7,9943.0,12.0,,,9938.0,0.0,8,38.0
3,4200,ROBOT_DISHES,9831,19,,,,,9839,7,9840.0,12.0,,,9835.0,0.0,8,38.0
3,4300,ROBOT_IRONING,9596,19,,,,,9604,19,,,,,9600.0,0.0,8,38.0
3,4300,ROBOT_LAUNDRY,10179,8,10178.0,11.0,,,10186,8,10187.0,11.0,,,10182.5,0.0,7,38.0
3,4300,ROBOT_VACUUMING,9970,8,9969.0,11.0,,,9978,19,,,,,9974.0,0.0,8,38.0
3,4300,ROBOT_MOPPING,9949,8,9948.0,11.0,,,9957,19,,,,,9953.0,0.0,8,38.0
3,4300,ROBOT_DISHES,9842,8,9841.0,11.0,,,9849,8,9850.0,11.0,,,9845.5,0.0,7,38.0
3,4400,ROBOT_MOPPING,9964,6,9961.0,5.0,9960.0,8.0,9968,5,9969.0,8.0,,,9966.0,0.0,4,32.0
3,4400,ROBOT_IRONING,9610,6,9606.0,13.0,,,9614,13,,,,,9612.0,0.0,4,32.0
3,4400,ROBOT_LAUNDRY,10183,6,10180.0,5.0,10179.0,8.0,10187,5,10188.0,8.0,,,10185.0,0.0,4,32.0
3,4400,ROBOT_VACUUMING,9967,6,9964.0,5.0,9963.0,8.0,9971,5,9972.0,8.0,,,9969.0,0.0,4,32.0
3,4400,ROBOT_DISHES,9848,6,9845.0,5.0,9844.0,8.0,9852,5,9853.0,8.0,,,9850.0,0.0,4,32.0
3,4500,ROBOT_MOPPING,9974,4,9973.0,8.0,,,9977,3,9981.0,4.0,9982.0,8.0,9975.5,0.0,3,27.0
3,4500,ROBOT_VACUUMING,9994,12,,,,,9998,3,10002.0,4.0,10003.0,8.0,9996.0,0.0,4,27.0
3,4500,ROBOT_DISHES,9848,4,9847.0,8.0,,,9851,3,9855.0,4.0,9856.0,8.0,9849.5,0.0,3,27.0
3,4500,ROBOT_IRONING,9606,12,,,,,9610,3,9614.0,12.0,,,9608.0,0.0,4,27.0
3,4500,ROBOT_LAUNDRY,10183,4,10182.0,8.0,,,10186,3,10190.0,4.0,10191.0,8.0,10184.5,0.0,3,27.0
3,4600,ROBOT_VACUUMING,9986,8,9985.0,10.0,,,9993,8,9994.0,10.0,,,9989.5,0.0,7,36.0
3,4600,ROBOT_DISHES,9847,8,9846.0,10.0,,,9854,8,9855.0,10.0,,,9850.5,0.0,7,36.0
3,4600,ROBOT_MOPPING,9956,8,9955.0,10.0,,,9963,8,9964.0,10.0,,,9959.5,0.0,7,36.0
