day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,book_volume
2,400,ROBOT_MOPPING,10007,7,10006.0,10.0,,,10014,7,10015.0,10.0,,,10010.5,0.0,7,34.0
2,400,ROBOT_LAUNDRY,9996,17,,,,,10004,7,10005.0,10.0,,,10000.0,0.0,8,34.0
2,400,ROBOT_IRONING,9976,17,,,,,9984,17,,,,,9980.0,0.0,8,34.0
2,400,ROBOT_VACUUMING,10007,7,10006.0,10.0,,,10014,7,10015.0,10.0,,,10010.5,0.0,7,34.0
2,500,ROBOT_VACUUMING,10007,6,10006.0,9.0,,,10014,6,10015.0,9.0,,,10010.5,0.0,7,30.0
2,500,ROBOT_MOPPING,10000,6,9999.0,9.0,,,10008,15,,,,,10004.0,0.0,8,30.0
2,500,ROBOT_DISHES,9981,15,,,,,9989,6,9990.0,9.0,,,9985.0,0.0,8,30.0
2,500,ROBOT_LAUNDRY,9998,6,9997.0,9.0,,,10005,6,10006.0,9.0,,,10001.5,0.0,7,30.0
2,500,ROBOT_IRONING,9986,15,,,,,9994,15,,,,,9990.0,0.0,8,30.0
2,600,ROBOT_DISHES,9966,16,,,,,9974,5,9975.0,11.0,,,9970.0,0.0,8,32.0
2,600,ROBOT_VACUUMING,10013,5,10012.0,11.0,,,10020,5,10021.0,11.0,,,10016.5,0.0,7,32.0
2,600,ROBOT_MOPPING,10005,16,,,,,10013,5,10014.0,11.0,,,10009.0,0.0,8,32.0
2,600,ROBOT_IRONING,9986,16,,,,,9994,16,,,,,9990.0,0.0,8,32.0
2,600,ROBOT_LAUNDRY,9993,5,9992.0,11.0,,,10001,16,,,,,9997.0,0.0,8,32.0
2,700,ROBOT_DISHES,9963,8,9962.0,9.0,,,9970,8,9971.0,9.0,,,9966.5,0.0,7,34.0
2,700,ROBOT_MOPPING,10017,8,10016.0,9.0,,,10025,17,,,,,10021.0,0.0,8,34.0
2,700,ROBOT_IRONING,9986,17,,,,,9994,17,,,,,9990.0,0.0,8,34.0
2,700,ROBOT_LAUNDRY,9990,8,9989.0,9.0,,,9997,8,9998.0,9.0,,,9993.5,0.0,7,34.0
2,700,ROBOT_VACUUMING,10005,8,10004.0,9.0,,,10012,8,10013.0,9.0,,,10008.5,0.0,7,34.0
2,800,ROBOT_DISHES,9950,4,9949.0,8.0,,,9957,4,9958.0,8.0,,,9953.5,0.0,7,24.0
2,800,ROBOT_MOPPING,10033,4,10032.0,8.0,,,10040,4,10041.0,8.0,,,10036.5,0.0,7,24.0
2,800,ROBOT_LAUNDRY,9996,4,9995.0,8.0,,,10004,12,,,,,10000.0,0.0,8,24.0
2,800,ROBOT_IRONING,9996,12,,,,,10004,12,,,,,10000.0,0.0,8,24.0
2,800,ROBOT_VACUUMING,10000,12,,,,,10008,4,10009.0,8.0,,,10004.0,0.0,8,24.0
2,900,ROBOT_DISHES,9953,6,9952.0,8.0,,,9960,6,9961.0,8.0,,,9956.5,0.0,7,28.0
2,900,ROBOT_MOPPING,10027,6,10026.0,8.0,,,10035,14,,,,,10031.0,0.0,8,28.0
2,900,ROBOT_LAUNDRY,9997,6,9996.0,8.0,,,10004,6,10005.0,8.0,,,10000.5,0.0,7,28.0
2,900,ROBOT_IRONING,9996,14,,,,,10004,14,,,,,10000.0,0.0,8,28.0
2,900,ROBOT_VACUUMING,9988,6,9987.0,8.0,,,9995,6,9996.0,8.0,,,9991.5,0.0,7,28.0
2,1000,ROBOT_VACUUMING,9986,14,,,,,9994,4,9995.0,10.0,,,9990.0,0.0,8,28.0
2,1000,ROBOT_MOPPING,10027,4,10026.0,10.0,,,10035,14,,,,,10031.0,0.0,8,28.0
2,1000,ROBOT_DISHES,9949,14,,,,,9957,14,,,,,9953.0,0.0,8,28.0
2,1000,ROBOT_IRONING,9996,14,,,,,10004,14,,,,,10000.0,0.0,8,28.0
2,1000,ROBOT_LAUNDRY,9996,4,9995.0,10.0,,,10004,14,,,,,10000.0,0.0,8,28.0
2,1100,ROBOT_LAUNDRY,10016,8,10015.0,11.0,,,10024,8,10025.0,11.0,,,10020.0,0.0,8,38.0
2,1100,ROBOT_DISHES,9966,8,9965.0,11.0,,,9973,8,9974.0,11.0,,,9969.5,0.0,7,38.0
2,1100,ROBOT_VACUUMING,9995,19,,,,,10003,8,10004.0,11.0,,,9999.0,0.0,8,38.0
2,1100,ROBOT_MOPPING,10021,8,10020.0,11.0,,,10028,8,10029.0,11.0,,,10024.5,0.0,7,38.0
2,1100,ROBOT_IRONING,9996,19,,,,,10004,19,,,,,10000.0,0.0,8,38.0
2,1200,ROBOT_LAUNDRY,10030,6,10029.0,9.0,,,10037,6,10038.0,9.0,,,10033.5,0.0,7,30.0
2,1200,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,1200,ROBOT_VACUUMING,10011,6,10010.0,9.0,,,10019,15,,,,,10015.0,0.0,8,30.0
2,1200,ROBOT_DISHES,9963,6,9962.0,9.0,,,9970,6,9971.0,9.0,,,9966.5,0.0,7,30.0
2,1200,ROBOT_MOPPING,10025,6,10024.0,9.0,,,10032,6,10033.0,9.0,,,10028.5,0.0,7,30.0
2,1300,ROBOT_LAUNDRY,10022,6,10021.0,12.0,,,10029,6,10030.0,12.0,,,10025.5,0.0,7,36.0
2,1300,ROBOT_IRONING,9996,18,,,,,10004,18,,,,,10000.0,0.0,8,36.0
2,1300,ROBOT_VACUUMING,9990,6,9989.0,12.0,,,9997,6,9998.0,12.0,,,9993.5,0.0,7,36.0
2,1300,ROBOT_MOPPING,10038,6,10037.0,12.0,,,10045,6,10046.0,12.0,,,10041.5,0.0,7,36.0
2,1300,ROBOT_DISHES,9970,6,9969.0,12.0,,,9977,6,9978.0,12.0,,,9973.5,0.0,7,36.0
2,1400,ROBOT_MOPPING,10032,7,10031.0,10.0,,,10039,7,10040.0,10.0,,,10035.5,0.0,7,34.0
2,1400,ROBOT_IRONING,9996,17,,,,,10004,17,,,,,10000.0,0.0,8,34.0
2,1400,ROBOT_LAUNDRY,10025,7,10024.0,10.0,,,10032,7,10033.0,10.0,,,10028.5,0.0,7,34.0
2,1400,ROBOT_VACUUMING,9990,7,9989.0,10.0,,,9997,7,9998.0,10.0,,,9993.5,0.0,7,34.0
2,1400,ROBOT_DISHES,9975,7,9974.0,10.0,,,9982,7,9983.0,10.0,,,9978.5,0.0,7,34.0
2,1500,ROBOT_VACUUMING,9983,4,9982.0,11.0,,,9990,4,9991.0,11.0,,,9986.5,0.0,7,30.0
2,1500,ROBOT_DISHES,9987,4,9986.0,11.0,,,9994,4,9995.0,11.0,,,9990.5,0.0,7,30.0
2,1500,ROBOT_MOPPING,10035,4,10034.0,11.0,,,10042,4,10043.0,11.0,,,10038.5,0.0,7,30.0
2,1500,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,1500,ROBOT_LAUNDRY,10033,15,,,,,10041,4,10042.0,11.0,,,10037.0,0.0,8,30.0
2,1600,ROBOT_VACUUMING,9991,7,9990.0,8.0,,,9999,15,,,,,9995.0,0.0,8,30.0
2,1600,ROBOT_DISHES,9985,7,9984.0,8.0,,,9992,7,9993.0,8.0,,,9988.5,0.0,7,30.0
2,1600,ROBOT_MOPPING,10035,7,10034.0,8.0,,,10042,7,10043.0,8.0,,,10038.5,0.0,7,30.0
2,1600,ROBOT_LAUNDRY,10039,7,10038.0,8.0,,,10046,7,10047.0,8.0,,,10042.5,0.0,7,30.0
2,1600,ROBOT_IRONING,9986,15,,,,,9994,15,,,,,9990.0,0.0,8,30.0
2,1700,ROBOT_DISHES,9983,4,9982.0,9.0,,,9990,4,9991.0,9.0,,,9986.5,0.0,7,26.0
2,1700,ROBOT_VACUUMING,9993,4,9992.0,9.0,,,10000,4,10001.0,9.0,,,9996.5,0.0,7,26.0
2,1700,ROBOT_MOPPING,10036,4,10035.0,9.0,,,10044,13,,,,,10040.0,0.0,8,26.0
2,1700,ROBOT_LAUNDRY,10053,4,10052.0,9.0,,,10060,4,10061.0,9.0,,,10056.5,0.0,7,26.0
2,1700,ROBOT_IRONING,9986,13,,,,,9994,13,,,,,9990.0,0.0,8,26.0
2,1800,ROBOT_MOPPING,10042,4,10041.0,9.0,,,10049,4,10050.0,9.0,,,10045.5,0.0,7,26.0
2,1800,ROBOT_DISHES,9969,4,9968.0,9.0,,,9976,4,9977.0,9.0,,,9972.5,0.0,7,26.0
2,1800,ROBOT_IRONING,9996,13,,,,,10004,13,,,,,10000.0,0.0,8,26.0
2,1800,ROBOT_LAUNDRY,10076,4,10075.0,9.0,,,10083,4,10084.0,9.0,,,10079.5,0.0,7,26.0
2,1800,ROBOT_VACUUMING,9993,4,9992.0,9.0,,,10000,4,10001.0,9.0,,,9996.5,0.0,7,26.0
2,1900,ROBOT_DISHES,9953,8,9952.0,10.0,,,9961,18,,,,,9957.0,0.0,8,36.0
2,1900,ROBOT_MOPPING,10032,18,,,,,10040,8,10041.0,10.0,,,10036.0,0.0,8,36.0
2,1900,ROBOT_IRONING,9996,18,,,,,10004,18,,,,,10000.0,0.0,8,36.0
2,1900,ROBOT_LAUNDRY,10087,8,10086.0,10.0,,,10094,8,10095.0,10.0,,,10090.5,0.0,7,36.0
2,1900,ROBOT_VACUUMING,10002,18,,,,,10010,8,10011.0,10.0,,,10006.0,0.0,8,36.0
2,2000,ROBOT_DISHES,9950,16,,,,,9958,4,9959.0,12.0,,,9954.0,0.0,8,32.0
2,2000,ROBOT_MOPPING,10027,4,10026.0,12.0,,,10035,16,,,,,10031.0,0.0,8,32.0
2,2000,ROBOT_LAUNDRY,10096,4,10095.0,12.0,,,10103,4,10104.0,12.0,,,10099.5,0.0,7,32.0
2,2000,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,2000,ROBOT_VACUUMING,10004,4,10003.0,12.0,,,10011,4,10012.0,12.0,,,10007.5,0.0,7,32.0
2,2100,ROBOT_VACUUMING,10014,4,10013.0,8.0,,,10021,4,10022.0,8.0,,,10017.5,0.0,7,24.0
2,2100,ROBOT_MOPPING,10026,4,10025.0,8.0,,,10033,4,10034.0,8.0,,,10029.5,0.0,7,24.0
2,2100,ROBOT_DISHES,9947,4,9946.0,8.0,,,9955,12,,,,,9951.0,0.0,8,24.0
2,2100,ROBOT_IRONING,9996,12,,,,,10004,12,,,,,10000.0,0.0,8,24.0
2,2100,ROBOT_LAUNDRY,10110,4,10109.0,8.0,,,10118,4,10119.0,8.0,,,10114.0,0.0,8,24.0
2,2200,ROBOT_IRONING,9986,16,,,,,9994,16,,,,,9990.0,0.0,8,32.0
2,2200,ROBOT_LAUNDRY,10121,16,,,,,10129,4,10130.0,12.0,,,10125.0,0.0,8,32.0
2,2200,ROBOT_DISHES,9946,4,9945.0,12.0,,,9954,16,,,,,9950.0,0.0,8,32.0
2,2200,ROBOT_VACUUMING,10016,4,10015.0,12.0,,,10023,4,10024.0,12.0,,,10019.5,0.0,7,32.0
2,2200,ROBOT_MOPPING,10028,16,,,,,10036,4,10037.0,12.0,,,10032.0,0.0,8,32.0
2,2300,ROBOT_IRONING,9986,13,,,,,9994,13,,,,,9990.0,0.0,8,26.0
2,2300,ROBOT_LAUNDRY,10124,4,10123.0,9.0,,,10131,4,10132.0,9.0,,,10127.5,0.0,7,26.0
2,2300,ROBOT_VACUUMING,10010,4,10009.0,9.0,,,10017,4,10018.0,9.0,,,10013.5,0.0,7,26.0
2,2300,ROBOT_DISHES,9953,4,9952.0,9.0,,,9961,13,,,,,9957.0,0.0,8,26.0
2,2300,ROBOT_MOPPING,10026,4,10025.0,9.0,,,10033,4,10034.0,9.0,,,10029.5,0.0,7,26.0
2,2400,ROBOT_MOPPING,10016,5,10015.0,8.0,,,10024,13,,,,,10020.0,0.0,8,26.0
2,2400,ROBOT_LAUNDRY,10116,13,,,,,10124,5,10125.0,8.0,,,10120.0,0.0,8,26.0
2,2400,ROBOT_IRONING,9986,13,,,,,9994,13,,,,,9990.0,0.0,8,26.0
2,2400,ROBOT_VACUUMING,9994,13,,,,,10002,5,10003.0,8.0,,,9998.0,0.0,8,26.0
2,2400,ROBOT_DISHES,9958,5,9957.0,8.0,,,9965,5,9966.0,8.0,,,9961.5,0.0,7,26.0
2,2500,ROBOT_MOPPING,10028,15,,,,,10036,5,10037.0,10.0,,,10032.0,0.0,8,30.0
2,2500,ROBOT_IRONING,9976,15,,,,,9984,15,,,,,9980.0,0.0,8,30.0
2,2500,ROBOT_LAUNDRY,10117,5,10116.0,10.0,,,10124,5,10125.0,10.0,,,10120.5,0.0,7,30.0
2,2500,ROBOT_VACUUMING,10011,5,10010.0,10.0,,,10019,15,,,,,10015.0,0.0,8,30.0
2,2500,ROBOT_DISHES,9966,15,,,,,9974,5,9975.0,10.0,,,9970.0,0.0,8,30.0
2,2600,ROBOT_VACUUMING,10017,5,10016.0,8.0,,,10025,13,,,,,10021.0,0.0,8,26.0
2,2600,ROBOT_MOPPING,10036,5,10035.0,8.0,,,10043,5,10044.0,8.0,,,10039.5,0.0,7,26.0
2,2600,ROBOT_DISHES,9953,5,9952.0,8.0,,,9960,5,9961.0,8.0,,,9956.5,0.0,7,26.0
2,2600,ROBOT_IRONING,9976,13,,,,,9984,13,,,,,9980.0,0.0,8,26.0
2,2600,ROBOT_LAUNDRY,10135,5,10134.0,8.0,,,10142,5,10143.0,8.0,,,10138.5,0.0,7,26.0
2,2700,ROBOT_DISHES,9958,7,9957.0,11.0,,,9966,18,,,,,9962.0,0.0,8,36.0
2,2700,ROBOT_VACUUMING,10014,7,10013.0,11.0,,,10021,7,10022.0,11.0,,,10017.5,0.0,7,36.0
2,2700,ROBOT_MOPPING,10012,7,10011.0,11.0,,,10019,7,10020.0,11.0,,,10015.5,0.0,7,36.0
2,2700,ROBOT_IRONING,9976,18,,,,,9984,18,,,,,9980.0,0.0,8,36.0
2,2700,ROBOT_LAUNDRY,10119,7,10118.0,11.0,,,10126,7,10127.0,11.0,,,10122.5,0.0,7,36.0
2,2800,ROBOT_VACUUMING,10013,8,10012.0,12.0,,,10021,20,,,,,10017.0,0.0,8,40.0
2,2800,ROBOT_DISHES,9965,8,9964.0,12.0,,,9972,8,9973.0,12.0,,,9968.5,0.0,7,40.0
2,2800,ROBOT_MOPPING,9982,8,9981.0,12.0,,,9989,8,9990.0,12.0,,,9985.5,0.0,7,40.0
2,2800,ROBOT_LAUNDRY,10114,8,10113.0,12.0,,,10121,8,10122.0,12.0,,,10117.5,0.0,7,40.0
2,2800,ROBOT_IRONING,9996,20,,,,,10004,20,,,,,10000.0,0.0,8,40.0
2,2900,ROBOT_MOPPING,9990,19,,,,,9998,7,9999.0,12.0,,,9994.0,0.0,8,38.0
2,2900,ROBOT_DISHES,9956,7,9955.0,12.0,,,9964,19,,,,,9960.0,0.0,8,38.0
2,2900,ROBOT_IRONING,9996,19,,,,,10004,19,,,,,10000.0,0.0,8,38.0
2,2900,ROBOT_LAUNDRY,10132,7,10131.0,12.0,,,10140,7,10141.0,12.0,,,10136.0,0.0,8,38.0
2,2900,ROBOT_VACUUMING,10014,7,10013.0,12.0,,,10021,7,10022.0,12.0,,,10017.5,0.0,7,38.0
2,3000,ROBOT_DISHES,9947,4,9946.0,9.0,,,9954,4,9955.0,9.0,,,9950.5,0.0,7,26.0
2,3000,ROBOT_MOPPING,9971,4,9970.0,9.0,,,9978,4,9979.0,9.0,,,9974.5,0.0,7,26.0
2,3000,ROBOT_IRONING,9996,13,,,,,10004,13,,,,,10000.0,0.0,8,26.0
2,3000,ROBOT_LAUNDRY,10129,4,10128.0,9.0,,,10137,13,,,,,10133.0,0.0,8,26.0
2,3000,ROBOT_VACUUMING,10016,4,10015.0,9.0,,,10023,4,10024.0,9.0,,,10019.5,0.0,7,26.0
2,3100,ROBOT_VACUUMING,10001,5,10000.0,11.0,,,10008,5,10009.0,11.0,,,10004.5,0.0,7,32.0
2,3100,ROBOT_DISHES,9956,16,,,,,9964,5,9965.0,11.0,,,9960.0,0.0,8,32.0
2,3100,ROBOT_MOPPING,9967,5,9966.0,11.0,,,9974,5,9975.0,11.0,,,9970.5,0.0,7,32.0
2,3100,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,3100,ROBOT_LAUNDRY,10125,5,10124.0,11.0,,,10132,5,10133.0,11.0,,,10128.5,0.0,7,32.0
2,3200,ROBOT_VACUUMING,10025,4,10024.0,9.0,,,10032,4,10033.0,9.0,,,10028.5,0.0,7,26.0
2,3200,ROBOT_DISHES,9947,4,9946.0,9.0,,,9955,13,,,,,9951.0,0.0,8,26.0
2,3200,ROBOT_MOPPING,9965,4,9964.0,9.0,,,9972,4,9973.0,9.0,,,9968.5,0.0,7,26.0
2,3200,ROBOT_LAUNDRY,10139,4,10138.0,9.0,,,10147,13,,,,,10143.0,0.0,8,26.0
2,3200,ROBOT_IRONING,9996,13,,,,,10004,13,,,,,10000.0,0.0,8,26.0
2,3300,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,3300,ROBOT_LAUNDRY,10132,15,,,,,10140,5,10141.0,10.0,,,10136.0,0.0,8,30.0
2,3300,ROBOT_DISHES,9934,5,9933.0,10.0,,,9941,5,9942.0,10.0,,,9937.5,0.0,7,30.0
2,3300,ROBOT_VACUUMING,10032,5,10031.0,10.0,,,10039,5,10040.0,10.0,,,10035.5,0.0,7,30.0
2,3300,ROBOT_MOPPING,9969,5,9968.0,10.0,,,9976,5,9977.0,10.0,,,9972.5,0.0,7,30.0
2,3400,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,3400,ROBOT_LAUNDRY,10134,16,,,,,10142,4,10143.0,12.0,,,10138.0,0.0,8,32.0
2,3400,ROBOT_VACUUMING,10037,4,10036.0,12.0,,,10044,4,10045.0,12.0,,,10040.5,0.0,7,32.0
2,3400,ROBOT_MOPPING,9949,4,9948.0,12.0,,,9956,4,9957.0,12.0,,,9952.5,0.0,7,32.0
2,3400,ROBOT_DISHES,9937,4,9936.0,12.0,,,9945,16,,,,,9941.0,0.0,8,32.0
2,3500,ROBOT_MOPPING,9942,5,9941.0,11.0,,,9949,5,9950.0,11.0,,,9945.5,0.0,7,32.0
2,3500,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,3500,ROBOT_LAUNDRY,10131,16,,,,,10139,5,10140.0,11.0,,,10135.0,0.0,8,32.0
2,3500,ROBOT_VACUUMING,10039,5,10038.0,11.0,,,10047,16,,,,,10043.0,0.0,8,32.0
2,3500,ROBOT_DISHES,9929,5,9928.0,11.0,,,9937,16,,,,,9933.0,0.0,8,32.0
2,3600,ROBOT_MOPPING,9947,18,,,,,9955,8,9956.0,10.0,,,9951.0,0.0,8,36.0
2,3600,ROBOT_DISHES,9931,8,9930.0,10.0,,,9938,8,9939.0,10.0,,,9934.5,0.0,7,36.0
2,3600,ROBOT_LAUNDRY,10116,18,,,,,10124,8,10125.0,10.0,,,10120.0,0.0,8,36.0
2,3600,ROBOT_IRONING,9996,18,,,,,10004,18,,,,,10000.0,0.0,8,36.0
2,3600,ROBOT_VACUUMING,10041,8,10040.0,10.0,,,10049,8,10050.0,10.0,,,10045.0,0.0,8,36.0
2,3700,ROBOT_VACUUMING,10046,6,10045.0,8.0,,,10053,6,10054.0,8.0,,,10049.5,0.0,7,28.0
2,3700,ROBOT_MOPPING,9957,6,9956.0,8.0,,,9964,6,9965.0,8.0,,,9960.5,0.0,7,28.0
2,3700,ROBOT_DISHES,9923,6,9922.0,8.0,,,9930,6,9931.0,8.0,,,9926.5,0.0,7,28.0
2,3700,ROBOT_IRONING,9996,14,,,,,10004,14,,,,,10000.0,0.0,8,28.0
2,3700,ROBOT_LAUNDRY,10104,6,10103.0,8.0,,,10112,14,,,,,10108.0,0.0,8,28.0
2,3800,ROBOT_DISHES,9916,17,,,,,9924,17,,,,,9920.0,0.0,8,34.0
2,3800,ROBOT_VACUUMING,10025,7,10024.0,10.0,,,10032,7,10033.0,10.0,,,10028.5,0.0,7,34.0
2,3800,ROBOT_MOPPING,9944,7,9943.0,10.0,,,9951,7,9952.0,10.0,,,9947.5,0.0,7,34.0
2,3800,ROBOT_IRONING,9996,17,,,,,10004,17,,,,,10000.0,0.0,8,34.0
2,3800,ROBOT_LAUNDRY,10098,7,10097.0,10.0,,,10105,7,10106.0,10.0,,,10101.5,0.0,7,34.0
2,3900,ROBOT_MOPPING,9943,8,9942.0,9.0,,,9950,8,9951.0,9.0,,,9946.5,0.0,7,34.0
2,3900,ROBOT_DISHES,9930,17,,,,,9938,8,9939.0,9.0,,,9934.0,0.0,8,34.0
2,3900,ROBOT_IRONING,9996,17,,,,,10004,17,,,,,10000.0,0.0,8,34.0
2,3900,ROBOT_LAUNDRY,10071,8,10070.0,9.0,,,10078,8,10079.0,9.0,,,10074.5,0.0,7,34.0
2,3900,ROBOT_VACUUMING,10020,8,10019.0,9.0,,,10027,8,10028.0,9.0,,,10023.5,0.0,7,34.0
2,4000,ROBOT_DISHES,9933,4,9932.0,12.0,,,9940,4,9941.0,12.0,,,9936.5,0.0,7,32.0
2,4000,ROBOT_MOPPING,9937,4,9936.0,12.0,,,9944,4,9945.0,12.0,,,9940.5,0.0,7,32.0
2,4000,ROBOT_LAUNDRY,10077,16,,,,,10085,4,10086.0,12.0,,,10081.0,0.0,8,32.0
2,4000,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,4000,ROBOT_VACUUMING,10025,4,10024.0,12.0,,,10033,16,,,,,10029.0,0.0,8,32.0
2,4100,ROBOT_DISHES,9932,7,9931.0,8.0,,,9939,7,9940.0,8.0,,,9935.5,0.0,7,30.0
2,4100,ROBOT_MOPPING,9928,7,9927.0,8.0,,,9935,7,9936.0,8.0,,,9931.5,0.0,7,30.0
2,4100,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,4100,ROBOT_LAUNDRY,10071,7,10070.0,8.0,,,10078,7,10079.0,8.0,,,10074.5,0.0,7,30.0
2,4100,ROBOT_VACUUMING,10022,7,10021.0,8.0,,,10029,7,10030.0,8.0,,,10025.5,0.0,7,30.0
2,4200,ROBOT_MOPPING,9926,5,9925.0,10.0,,,9933,5,9934.0,10.0,,,9929.5,0.0,7,30.0
2,4200,ROBOT_VACUUMING,10022,5,10021.0,10.0,,,10029,5,10030.0,10.0,,,10025.5,0.0,7,30.0
2,4200,ROBOT_DISHES,9927,5,9926.0,10.0,,,9934,5,9935.0,10.0,,,9930.5,0.0,7,30.0
2,4200,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,4200,ROBOT_LAUNDRY,10051,5,10050.0,10.0,,,10058,5,10059.0,10.0,,,10054.5,0.0,7,30.0
2,4300,ROBOT_LAUNDRY,10043,6,10042.0,11.0,,,10050,6,10051.0,11.0,,,10046.5,0.0,7,34.0
2,4300,ROBOT_DISHES,9924,6,9923.0,11.0,,,9931,6,9932.0,11.0,,,9927.5,0.0,7,34.0
2,4300,ROBOT_VACUUMING,10026,6,10025.0,11.0,,,10034,17,,,,,10030.0,0.0,8,34.0
2,4300,ROBOT_MOPPING,9932,6,9931.0,11.0,,,9939,6,9940.0,11.0,,,9935.5,0.0,7,34.0
2,4300,ROBOT_IRONING,9996,17,,,,,10004,17,,,,,10000.0,0.0,8,34.0
2,4400,ROBOT_LAUNDRY,10051,7,10050.0,10.0,,,10058,7,10059.0,10.0,,,10054.5,0.0,7,34.0
2,4400,ROBOT_IRONING,9996,17,,,,,10004,17,,,,,10000.0,0.0,8,34.0
2,4400,ROBOT_VACUUMING,10014,7,10013.0,10.0,,,10021,7,10022.0,10.0,,,10017.5,0.0,7,34.0
2,4400,ROBOT_MOPPING,9957,7,9956.0,10.0,,,9964,7,9965.0,10.0,,,9960.5,0.0,7,34.0
2,4400,ROBOT_DISHES,9898,7,9897.0,10.0,,,9906,17,,,,,9902.0,0.0,8,34.0
2,4500,ROBOT_IRONING,9996,15,,,,,10004,15,,,,,10000.0,0.0,8,30.0
2,4500,ROBOT_LAUNDRY,10039,4,10038.0,11.0,,,10046,4,10047.0,11.0,,,10042.5,0.0,7,30.0
2,4500,ROBOT_VACUUMING,10006,4,10005.0,11.0,,,10014,15,,,,,10010.0,0.0,8,30.0
2,4500,ROBOT_MOPPING,9967,4,9966.0,11.0,,,9974,4,9975.0,11.0,,,9970.5,0.0,7,30.0
2,4500,ROBOT_DISHES,9896,4,9895.0,11.0,,,9903,4,9904.0,11.0,,,9899.5,0.0,7,30.0
2,4600,ROBOT_MOPPING,9959,7,9958.0,9.0,,,9967,16,,,,,9963.0,0.0,8,32.0
2,4600,ROBOT_IRONING,9996,16,,,,,10004,16,,,,,10000.0,0.0,8,32.0
2,4600,ROBOT_LAUNDRY,10035,7,10034.0,9.0,,,10042,7,10043.0,9.0,,,10038.5,0.0,7,32.0
