timestamp,buyer,seller,symbol,currency,price,quantity
126600,,,ROBOT_MOPPING,XIRECS,10281.0,1
126600,,,ROBOT_VACUUMING,XIRECS,9285.0,1
127200,,,ROBOT_DISHES,XIRECS,9203.0,1
127200,,,ROBOT_IRONING,XIRECS,9756.0,1
127200,,,ROBOT_LAUNDRY,XIRECS,10088.0,1
127200,,,ROBOT_MOPPING,XIRECS,10259.0,1
127200,,,ROBOT_VACUUMING,XIRECS,9311.0,1
127500,,,ROBOT_DISHES,XIRECS,9217.0,3
127500,,,ROBOT_IRONING,XIRECS,9754.0,3
127500,,,ROBOT_LAUNDRY,XIRECS,10109.0,3
127500,,,ROBOT_MOPPING,XIRECS,10303.0,3
127500,,,ROBOT_VACUUMING,XIRECS,9300.0,3
132000,,,ROBOT_DISHES,XIRECS,9109.0,4
132000,,,ROBOT_IRONING,XIRECS,9804.0,4
132000,,,ROBOT_LAUNDRY,XIRECS,10121.0,4
132000,,,ROBOT_MOPPING,XIRECS,10355.0,4
132000,,,ROBOT_VACUUMING,XIRECS,9328.0,4
133300,,,ROBOT_DISHES,XIRECS,9107.0,2
133300,,,ROBOT_IRONING,XIRECS,9794.0,2
133300,,,ROBOT_LAUNDRY,XIRECS,10054.0,2
133300,,,ROBOT_MOPPING,XIRECS,10310.0,2
133300,,,ROBOT_VACUUMING,XIRECS,9330.0,2
134800,,,ROBOT_DISHES,XIRECS,9090.0,3
134800,,,ROBOT_IRONING,XIRECS,9844.0,3
134800,,,ROBOT_LAUNDRY,XIRECS,10080.0,3
134800,,,ROBOT_MOPPING,XIRECS,10294.0,3
134800,,,ROBOT_VACUUMING,XIRECS,9371.0,3
137500,,,ROBOT_DISHES,XIRECS,9110.0,1
137500,,,ROBOT_IRONING,XIRECS,9974.0,1
137500,,,ROBOT_LAUNDRY,XIRECS,10061.0,1
137500,,,ROBOT_MOPPING,XIRECS,10304.0,1
137500,,,ROBOT_VACUUMING,XIRECS,9461.0,1
138900,,,ROBOT_DISHES,XIRECS,9121.0,1
138900,,,ROBOT_IRONING,XIRECS,9964.0,1
138900,,,ROBOT_LAUNDRY,XIRECS,10092.0,1
138900,,,ROBOT_MOPPING,XIRECS,10252.0,1
138900,,,ROBOT_VACUUMING,XIRECS,9517.0,1
152400,,,ROBOT_DISHES,XIRECS,9180.0,4
152400,,,ROBOT_IRONING,XIRECS,10104.0,4
152400,,,ROBOT_LAUNDRY,XIRECS,10171.0,4
152400,,,ROBOT_MOPPING,XIRECS,10468.0,4
152400,,,ROBOT_VACUUMING,XIRECS,9419.0,4
172500,,,ROBOT_DISHES,XIRECS,8980.0,2
172500,,,ROBOT_IRONING,XIRECS,10004.0,2
172500,,,ROBOT_LAUNDRY,XIRECS,10209.0,2
172500,,,ROBOT_MOPPING,XIRECS,10426.0,2
172500,,,ROBOT_VACUUMING,XIRECS,9320.0,2
173400,,,ROBOT_DISHES,XIRECS,8972.0,2
173400,,,ROBOT_IRONING,XIRECS,10004.0,2
173400,,,ROBOT_LAUNDRY,XIRECS,10204.0,2
173400,,,ROBOT_MOPPING,XIRECS,10416.0,2
173400,,,ROBOT_VACUUMING,XIRECS,9336.0,2
177700,,,ROBOT_DISHES,XIRECS,8940.0,2
177700,,,ROBOT_IRONING,XIRECS,9914.0,2
177700,,,ROBOT_LAUNDRY,XIRECS,10131.0,2
177700,,,ROBOT_MOPPING,XIRECS,10405.0,2
177700,,,ROBOT_VACUUMING,XIRECS,9408.0,2
187800,,,ROBOT_DISHES,XIRECS,8995.0,1
187800,,,ROBOT_IRONING,XIRECS,9854.0,1
187800,,,ROBOT_LAUNDRY,XIRECS,10088.0,1
187800,,,ROBOT_MOPPING,XIRECS,10362.0,1
187800,,,ROBOT_VACUUMING,XIRECS,9183.0,1
189100,,,ROBOT_DISHES,XIRECS,9038.0,2
189100,,,ROBOT_IRONING,XIRECS,9864.0,2
189100,,,ROBOT_LAUNDRY,XIRECS,10034.0,2
189100,,,ROBOT_MOPPING,XIRECS,10375.0,2
189100,,,ROBOT_VACUUMING,XIRECS,9142.0,2
189700,,,ROBOT_DISHES,XIRECS,9052.0,1
189700,,,ROBOT_IRONING,XIRECS,9866.0,1
189700,,,ROBOT_LAUNDRY,XIRECS,10022.0,1
189700,,,ROBOT_MOPPING,XIRECS,10347.0,1
189700,,,ROBOT_VACUUMING,XIRECS,9160.0,1
194400,,,ROBOT_DISHES,XIRECS,9086.0,1
194400,,,ROBOT_IRONING,XIRECS,9886.0,1
194400,,,ROBOT_LAUNDRY,XIRECS,10080.0,1
194400,,,ROBOT_MOPPING,XIRECS,10492.0,1
194400,,,ROBOT_VACUUMING,XIRECS,9241.0,1
198500,,,ROBOT_DISHES,XIRECS,9065.0,3
198500,,,ROBOT_IRONING,XIRECS,9834.0,3
198500,,,ROBOT_LAUNDRY,XIRECS,10038.0,3
198500,,,ROBOT_MOPPING,XIRECS,10487.0,3
198500,,,ROBOT_VACUUMING,XIRECS,9266.0,3
200100,,,ROBOT_DISHES,XIRECS,9087.0,3
200100,,,ROBOT_IRONING,XIRECS,9844.0,3
200100,,,ROBOT_LAUNDRY,XIRECS,10096.0,3
200100,,,ROBOT_MOPPING,XIRECS,10516.0,3
200100,,,ROBOT_VACUUMING,XIRECS,9258.0,3
201400,,,ROBOT_DISHES,XIRECS,9071.0,1
201400,,,ROBOT_IRONING,XIRECS,9774.0,1
201400,,,ROBOT_LAUNDRY,XIRECS,10092.0,1
201400,,,ROBOT_MOPPING,XIRECS,10503.0,1
201400,,,ROBOT_VACUUMING,XIRECS,9255.0,1
206200,,,ROBOT_DISHES,XIRECS,8979.0,3
206200,,,ROBOT_IRONING,XIRECS,9730.0,3
206200,,,ROBOT_LAUNDRY,XIRECS,10097.0,3
206200,,,ROBOT_MOPPING,XIRECS,10635.0,3
206200,,,ROBOT_VACUUMING,XIRECS,9274.0,3
214600,,,ROBOT_DISHES,XIRECS,8958.0,1
214600,,,ROBOT_IRONING,XIRECS,9764.0,1
214600,,,ROBOT_LAUNDRY,XIRECS,10043.0,1
214600,,,ROBOT_MOPPING,XIRECS,10600.0,1
214600,,,ROBOT_VACUUMING,XIRECS,9430.0,1
219100,,,ROBOT_DISHES,XIRECS,8928.0,2
219100,,,ROBOT_IRONING,XIRECS,9706.0,2
219100,,,ROBOT_LAUNDRY,XIRECS,9977.0,2
219100,,,ROBOT_MOPPING,XIRECS,10509.0,2
219100,,,ROBOT_VACUUMING,XIRECS,9440.0,2
231700,,,ROBOT_DISHES,XIRECS,9003.0,2
231700,,,ROBOT_IRONING,XIRECS,9726.0,2
231700,,,ROBOT_LAUNDRY,XIRECS,9812.0,2
231700,,,ROBOT_MOPPING,XIRECS,10536.0,2
231700,,,ROBOT_VACUUMING,XIRECS,9616.0,2
231900,,,ROBOT_DISHES,XIRECS,8999.0,3
231900,,,ROBOT_IRONING,XIRECS,9734.0,3
231900,,,ROBOT_LAUNDRY,XIRECS,9809.0,3
231900,,,ROBOT_MOPPING,XIRECS,10555.0,3
231900,,,ROBOT_VACUUMING,XIRECS,9634.0,3
232200,,,ROBOT_DISHES,XIRECS,8970.0,4
232200,,,ROBOT_IRONING,XIRECS,9724.0,4
232200,,,ROBOT_LAUNDRY,XIRECS,9789.0,4
232200,,,ROBOT_MOPPING,XIRECS,10556.0,4
232200,,,ROBOT_VACUUMING,XIRECS,9651.0,4
245300,,,ROBOT_DISHES,XIRECS,9046.0,3
245300,,,ROBOT_IRONING,XIRECS,9726.0,3
245300,,,ROBOT_LAUNDRY,XIRECS,9858.0,3
245300,,,ROBOT_MOPPING,XIRECS,10603.0,3
245300,,,ROBOT_VACUUMING,XIRECS,9621.0,3
247900,,,ROBOT_DISHES,XIRECS,9061.0,2
247900,,,ROBOT_IRONING,XIRECS,9704.0,2
247900,,,ROBOT_LAUNDRY,XIRECS,9882.0,2
247900,,,ROBOT_MOPPING,XIRECS,10598.0,2
247900,,,ROBOT_VACUUMING,XIRECS,9647.0,2
249700,,,ROBOT_DISHES,XIRECS,9111.0,3
249700,,,ROBOT_IRONING,XIRECS,9744.0,3
249700,,,ROBOT_LAUNDRY,XIRECS,9906.0,3
249700,,,ROBOT_MOPPING,XIRECS,10611.0,3
249700,,,ROBOT_VACUUMING,XIRECS,9662.0,3
250300,,,ROBOT_DISHES,XIRECS,9139.0,1
250300,,,ROBOT_IRONING,XIRECS,9684.0,1
250300,,,ROBOT_LAUNDRY,XIRECS,9928.0,1
250300,,,ROBOT_MOPPING,XIRECS,10622.0,1
250300,,,ROBOT_VACUUMING,XIRECS,9608.0,1
260000,,,ROBOT_DISHES,XIRECS,9123.0,2
260000,,,ROBOT_IRONING,XIRECS,9546.0,2
260000,,,ROBOT_LAUNDRY,XIRECS,10085.0,2
260000,,,ROBOT_MOPPING,XIRECS,10545.0,2
260000,,,ROBOT_VACUUMING,XIRECS,9591.0,2
262700,,,ROBOT_DISHES,XIRECS,9114.0,3
262700,,,ROBOT_IRONING,XIRECS,9504.0,3
262700,,,ROBOT_LAUNDRY,XIRECS,9978.0,3
262700,,,ROBOT_MOPPING,XIRECS,10549.0,3
262700,,,ROBOT_VACUUMING,XIRECS,9607.0,3
265200,,,ROBOT_DISHES,XIRECS,9129.0,3
265200,,,ROBOT_IRONING,XIRECS,9446.0,3
265200,,,ROBOT_LAUNDRY,XIRECS,9954.0,3
265200,,,ROBOT_MOPPING,XIRECS,10596.0,3
265200,,,ROBOT_VACUUMING,XIRECS,9598.0,3
275400,,,ROBOT_DISHES,XIRECS,9070.0,1
275400,,,ROBOT_IRONING,XIRECS,9213.0,1
275400,,,ROBOT_LAUNDRY,XIRECS,10039.0,1
275400,,,ROBOT_MOPPING,XIRECS,10745.0,1
275400,,,ROBOT_VACUUMING,XIRECS,9663.0,1
276200,,,ROBOT_DISHES,XIRECS,9072.0,3
276200,,,ROBOT_IRONING,XIRECS,9237.0,3
276200,,,ROBOT_LAUNDRY,XIRECS,10002.0,3
276200,,,ROBOT_MOPPING,XIRECS,10716.0,3
276200,,,ROBOT_VACUUMING,XIRECS,9600.0,3
283600,,,ROBOT_DISHES,XIRECS,9158.0,3
283600,,,ROBOT_IRONING,XIRECS,9243.0,3
283600,,,ROBOT_LAUNDRY,XIRECS,9941.0,3
283600,,,ROBOT_MOPPING,XIRECS,10754.0,3
283600,,,ROBOT_VACUUMING,XIRECS,9552.0,3
286100,,,ROBOT_DISHES,XIRECS,9197.0,1
286100,,,ROBOT_IRONING,XIRECS,9213.0,1
286100,,,ROBOT_LAUNDRY,XIRECS,9962.0,1
286100,,,ROBOT_MOPPING,XIRECS,10674.0,1
286100,,,ROBOT_VACUUMING,XIRECS,9583.0,1
287200,,,ROBOT_DISHES,XIRECS,9216.0,2
287200,,,ROBOT_IRONING,XIRECS,9213.0,2
287200,,,ROBOT_LAUNDRY,XIRECS,9993.0,2
287200,,,ROBOT_MOPPING,XIRECS,10661.0,2
287200,,,ROBOT_VACUUMING,XIRECS,9572.0,2
287400,,,ROBOT_DISHES,XIRECS,9191.0,2
287400,,,ROBOT_IRONING,XIRECS,9213.0,2
287400,,,ROBOT_LAUNDRY,XIRECS,9996.0,2
287400,,,ROBOT_MOPPING,XIRECS,10645.0,2
287400,,,ROBOT_VACUUMING,XIRECS,9584.0,2
290600,,,ROBOT_DISHES,XIRECS,9262.0,2
290600,,,ROBOT_IRONING,XIRECS,9193.0,2
290600,,,ROBOT_LAUNDRY,XIRECS,9956.0,2
290600,,,ROBOT_MOPPING,XIRECS,10597.0,2
290600,,,ROBOT_VACUUMING,XIRECS,9550.0,2
292500,,,ROBOT_DISHES,XIRECS,9270.0,1
292500,,,ROBOT_IRONING,XIRECS,9197.0,1
292500,,,ROBOT_LAUNDRY,XIRECS,9952.0,1
292500,,,ROBOT_MOPPING,XIRECS,10525.0,1
292500,,,ROBOT_VACUUMING,XIRECS,9626.0,1
296200,,,ROBOT_DISHES,XIRECS,9307.0,3
296200,,,ROBOT_IRONING,XIRECS,9147.0,3
296200,,,ROBOT_LAUNDRY,XIRECS,9914.0,3
296200,,,ROBOT_MOPPING,XIRECS,10582.0,3
296200,,,ROBOT_VACUUMING,XIRECS,9584.0,3
297100,,,ROBOT_DISHES,XIRECS,9327.0,4
297100,,,ROBOT_IRONING,XIRECS,9183.0,4
297100,,,ROBOT_LAUNDRY,XIRECS,9911.0,4
297100,,,ROBOT_MOPPING,XIRECS,10567.0,4
297100,,,ROBOT_VACUUMING,XIRECS,9579.0,4
298100,,,ROBOT_DISHES,XIRECS,9350.0,3
298100,,,ROBOT_IRONING,XIRECS,9197.0,3
298100,,,ROBOT_LAUNDRY,XIRECS,9887.0,3
298100,,,ROBOT_MOPPING,XIRECS,10547.0,3
298100,,,ROBOT_VACUUMING,XIRECS,9556.0,3
298500,,,ROBOT_DISHES,XIRECS,9327.0,3
298500,,,ROBOT_IRONING,XIRECS,9197.0,3
298500,,,ROBOT_LAUNDRY,XIRECS,9883.0,3
298500,,,ROBOT_MOPPING,XIRECS,10551.0,3
298500,,,ROBOT_VACUUMING,XIRECS,9562.0,3
305800,,,ROBOT_DISHES,XIRECS,9272.0,3
305800,,,ROBOT_IRONING,XIRECS,9193.0,3
305800,,,ROBOT_LAUNDRY,XIRECS,9924.0,3
305800,,,ROBOT_MOPPING,XIRECS,10548.0,3
305800,,,ROBOT_VACUUMING,XIRECS,9684.0,3
313500,,,ROBOT_DISHES,XIRECS,9311.0,2
313500,,,ROBOT_IRONING,XIRECS,9277.0,2
313500,,,ROBOT_LAUNDRY,XIRECS,10005.0,2
313500,,,ROBOT_MOPPING,XIRECS,10480.0,2
313500,,,ROBOT_VACUUMING,XIRECS,9793.0,2
314900,,,ROBOT_DISHES,XIRECS,9296.0,3
314900,,,ROBOT_IRONING,XIRECS,9207.0,3
314900,,,ROBOT_LAUNDRY,XIRECS,10047.0,3
314900,,,ROBOT_MOPPING,XIRECS,10501.0,3
314900,,,ROBOT_VACUUMING,XIRECS,9811.0,3
317000,,,ROBOT_DISHES,XIRECS,9308.0,3
317000,,,ROBOT_IRONING,XIRECS,9247.0,3
317000,,,ROBOT_LAUNDRY,XIRECS,9984.0,3
317000,,,ROBOT_MOPPING,XIRECS,10529.0,3
317000,,,ROBOT_VACUUMING,XIRECS,9817.0,3
317600,,,ROBOT_DISHES,XIRECS,9321.0,1
317600,,,ROBOT_IRONING,XIRECS,9237.0,1
317600,,,ROBOT_LAUNDRY,XIRECS,9958.0,1
317600,,,ROBOT_MOPPING,XIRECS,10527.0,1
317600,,,ROBOT_VACUUMING,XIRECS,9823.0,1
322400,,,ROBOT_DISHES,XIRECS,9371.0,1
322400,,,ROBOT_IRONING,XIRECS,9237.0,1
322400,,,ROBOT_LAUNDRY,XIRECS,9949.0,1
322400,,,ROBOT_MOPPING,XIRECS,10418.0,1
322400,,,ROBOT_VACUUMING,XIRECS,9844.0,1
326500,,,ROBOT_DISHES,XIRECS,9339.0,2
326500,,,ROBOT_IRONING,XIRECS,9187.0,2
326500,,,ROBOT_LAUNDRY,XIRECS,9938.0,2
326500,,,ROBOT_MOPPING,XIRECS,10413.0,2
326500,,,ROBOT_VACUUMING,XIRECS,9778.0,2
332600,,,ROBOT_DISHES,XIRECS,9379.0,4
332600,,,ROBOT_IRONING,XIRECS,9183.0,4
332600,,,ROBOT_LAUNDRY,XIRECS,10137.0,4
332600,,,ROBOT_MOPPING,XIRECS,10414.0,4
332600,,,ROBOT_VACUUMING,XIRECS,9751.0,4
333600,,,ROBOT_DISHES,XIRECS,9409.0,4
333600,,,ROBOT_IRONING,XIRECS,9173.0,4
333600,,,ROBOT_LAUNDRY,XIRECS,10138.0,4
333600,,,ROBOT_MOPPING,XIRECS,10388.0,4
333600,,,ROBOT_VACUUMING,XIRECS,9741.0,4
334800,,,ROBOT_DISHES,XIRECS,9439.0,2
334800,,,ROBOT_IRONING,XIRECS,9157.0,2
334800,,,ROBOT_LAUNDRY,XIRECS,10118.0,2
334800,,,ROBOT_MOPPING,XIRECS,10359.0,2
334800,,,ROBOT_VACUUMING,XIRECS,9694.0,2
338000,,,ROBOT_DISHES,XIRECS,9387.0,3
338000,,,ROBOT_IRONING,XIRECS,9223.0,3
338000,,,ROBOT_LAUNDRY,XIRECS,10082.0,3
338000,,,ROBOT_MOPPING,XIRECS,10348.0,3
338000,,,ROBOT_VACUUMING,XIRECS,9641.0,3
339500,,,ROBOT_DISHES,XIRECS,9363.0,4
339500,,,ROBOT_IRONING,XIRECS,9253.0,4
339500,,,ROBOT_LAUNDRY,XIRECS,10052.0,4
339500,,,ROBOT_MOPPING,XIRECS,10422.0,4
339500,,,ROBOT_VACUUMING,XIRECS,9601.0,4
344700,,,ROBOT_DISHES,XIRECS,9291.0,3
344700,,,ROBOT_IRONING,XIRECS,9147.0,3
344700,,,ROBOT_LAUNDRY,XIRECS,10159.0,3
344700,,,ROBOT_MOPPING,XIRECS,10563.0,3
344700,,,ROBOT_VACUUMING,XIRECS,9671.0,3
347700,,,ROBOT_DISHES,XIRECS,9263.0,1
347700,,,ROBOT_IRONING,XIRECS,9097.0,1
347700,,,ROBOT_LAUNDRY,XIRECS,10168.0,1
347700,,,ROBOT_MOPPING,XIRECS,10501.0,1
347700,,,ROBOT_VACUUMING,XIRECS,9682.0,1
349700,,,ROBOT_DISHES,XIRECS,9310.0,3
349700,,,ROBOT_IRONING,XIRECS,9043.0,3
349700,,,ROBOT_LAUNDRY,XIRECS,10270.0,3
349700,,,ROBOT_MOPPING,XIRECS,10523.0,3
349700,,,ROBOT_VACUUMING,XIRECS,9708.0,3
351100,,,ROBOT_DISHES,XIRECS,9260.0,3
351100,,,ROBOT_IRONING,XIRECS,9047.0,3
351100,,,ROBOT_LAUNDRY,XIRECS,10337.0,3
351100,,,ROBOT_MOPPING,XIRECS,10527.0,3
351100,,,ROBOT_VACUUMING,XIRECS,9735.0,3
361600,,,ROBOT_DISHES,XIRECS,9306.0,3
361600,,,ROBOT_IRONING,XIRECS,8903.0,3
361600,,,ROBOT_LAUNDRY,XIRECS,10230.0,3
361600,,,ROBOT_MOPPING,XIRECS,10499.0,3
361600,,,ROBOT_VACUUMING,XIRECS,9760.0,3
363200,,,ROBOT_DISHES,XIRECS,9364.0,2
363200,,,ROBOT_IRONING,XIRECS,8903.0,2
363200,,,ROBOT_LAUNDRY,XIRECS,10313.0,2
363200,,,ROBOT_MOPPING,XIRECS,10564.0,2
363200,,,ROBOT_VACUUMING,XIRECS,9752.0,2
363600,,,ROBOT_DISHES,XIRECS,9393.0,3
363600,,,ROBOT_IRONING,XIRECS,8893.0,3
363600,,,ROBOT_LAUNDRY,XIRECS,10361.0,3
363600,,,ROBOT_MOPPING,XIRECS,10608.0,3
363600,,,ROBOT_VACUUMING,XIRECS,9755.0,3
364700,,,ROBOT_DISHES,XIRECS,9395.0,3
364700,,,ROBOT_IRONING,XIRECS,8837.0,3
364700,,,ROBOT_LAUNDRY,XIRECS,10296.0,3
364700,,,ROBOT_MOPPING,XIRECS,10555.0,3
364700,,,ROBOT_VACUUMING,XIRECS,9691.0,3
365800,,,ROBOT_DISHES,XIRECS,9340.0,4
365800,,,ROBOT_IRONING,XIRECS,8807.0,4
365800,,,ROBOT_LAUNDRY,XIRECS,10309.0,4
365800,,,ROBOT_MOPPING,XIRECS,10542.0,4
365800,,,ROBOT_VACUUMING,XIRECS,9682.0,4
370100,,,ROBOT_DISHES,XIRECS,9309.0,2
370100,,,ROBOT_IRONING,XIRECS,8757.0,2
