day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,book_volume
4,300,SNACKPACK_RASPBERRY,10099,25,10097.0,56.0,,,10116,25,10118.0,56.0,,,10107.5,0.0,17,162.0
4,300,SNACKPACK_PISTACHIO,9391,25,9389.0,56.0,,,9407,25,9409.0,56.0,,,9399.0,0.0,16,162.0
4,300,SNACKPACK_VANILLA,10029,25,10027.0,56.0,,,10046,25,10048.0,56.0,,,10037.5,0.0,17,162.0
4,400,SNACKPACK_RASPBERRY,10118,26,10116.0,54.0,,,10135,26,10137.0,54.0,,,10126.5,0.0,17,160.0
4,400,SNACKPACK_CHOCOLATE,9814,26,9812.0,54.0,,,9831,26,9833.0,54.0,,,9822.5,0.0,17,160.0
4,400,SNACKPACK_STRAWBERRY,10792,26,10790.0,54.0,,,10810,26,10813.0,54.0,,,10801.0,0.0,18,160.0
4,400,SNACKPACK_PISTACHIO,9380,26,9378.0,54.0,,,9396,26,9398.0,54.0,,,9388.0,0.0,16,160.0
4,400,SNACKPACK_VANILLA,10035,26,10032.0,54.0,,,10052,26,10054.0,54.0,,,10043.5,0.0,17,160.0
4,500,SNACKPACK_VANILLA,10043,36,10041.0,47.0,,,10060,36,10062.0,47.0,,,10051.5,0.0,17,166.0
4,500,SNACKPACK_RASPBERRY,10120,36,10118.0,47.0,,,10137,36,10139.0,47.0,,,10128.5,0.0,17,166.0
4,500,SNACKPACK_CHOCOLATE,9802,36,9800.0,47.0,,,9819,36,9821.0,47.0,,,9810.5,0.0,17,166.0
4,500,SNACKPACK_STRAWBERRY,10791,36,10788.0,47.0,,,10809,36,10811.0,47.0,,,10800.0,0.0,18,166.0
4,500,SNACKPACK_PISTACHIO,9375,36,9374.0,47.0,,,9391,36,9393.0,47.0,,,9383.0,0.0,16,166.0
4,600,SNACKPACK_RASPBERRY,10127,30,10125.0,42.0,,,10144,30,10146.0,42.0,,,10135.5,0.0,17,144.0
4,600,SNACKPACK_VANILLA,10044,30,10042.0,42.0,,,10061,30,10063.0,42.0,,,10052.5,0.0,17,144.0
4,600,SNACKPACK_CHOCOLATE,9800,30,9798.0,42.0,,,9817,30,9819.0,42.0,,,9808.5,0.0,17,144.0
4,600,SNACKPACK_PISTACHIO,9369,30,9368.0,42.0,,,9385,30,9387.0,42.0,,,9377.0,0.0,16,144.0
4,600,SNACKPACK_STRAWBERRY,10785,30,10783.0,42.0,,,10803,30,10805.0,42.0,,,10794.0,0.0,18,144.0
4,700,SNACKPACK_STRAWBERRY,10790,33,10788.0,40.0,,,10808,33,10810.0,40.0,,,10799.0,0.0,18,146.0
4,700,SNACKPACK_RASPBERRY,10123,33,10121.0,40.0,,,10140,33,10142.0,40.0,,,10131.5,0.0,17,146.0
4,700,SNACKPACK_VANILLA,10045,33,10043.0,40.0,,,10062,33,10064.0,40.0,,,10053.5,0.0,17,146.0
4,700,SNACKPACK_CHOCOLATE,9800,33,9798.0,40.0,,,9817,33,9819.0,40.0,,,9808.5,0.0,17,146.0
4,700,SNACKPACK_PISTACHIO,9370,33,9368.0,40.0,,,9386,33,9388.0,40.0,,,9378.0,0.0,16,146.0
4,800,SNACKPACK_STRAWBERRY,10809,35,10807.0,47.0,,,10828,35,10830.0,47.0,,,10818.5,0.0,19,164.0
4,800,SNACKPACK_CHOCOLATE,9796,35,9795.0,47.0,,,9813,35,9815.0,47.0,,,9804.5,0.0,17,164.0
4,800,SNACKPACK_RASPBERRY,10102,35,10100.0,47.0,,,10119,35,10121.0,47.0,,,10110.5,0.0,17,164.0
4,800,SNACKPACK_PISTACHIO,9380,35,9378.0,47.0,,,9396,35,9398.0,47.0,,,9388.0,0.0,16,164.0
4,800,SNACKPACK_VANILLA,10047,35,10045.0,47.0,,,10064,35,10066.0,47.0,,,10055.5,0.0,17,164.0
4,900,SNACKPACK_CHOCOLATE,9799,23,9797.0,50.0,,,9815,23,9817.0,50.0,,,9807.0,0.0,16,146.0
4,900,SNACKPACK_STRAWBERRY,10801,23,10799.0,50.0,,,10819,23,10821.0,50.0,,,10810.0,0.0,18,146.0
4,900,SNACKPACK_PISTACHIO,9373,23,9371.0,50.0,,,9389,23,9391.0,50.0,,,9381.0,0.0,16,146.0
4,900,SNACKPACK_VANILLA,10046,23,10044.0,50.0,,,10063,23,10065.0,50.0,,,10054.5,0.0,17,146.0
4,900,SNACKPACK_RASPBERRY,10114,23,10112.0,50.0,,,10131,23,10133.0,50.0,,,10122.5,0.0,17,146.0
4,1000,SNACKPACK_STRAWBERRY,10796,22,10794.0,59.0,,,10814,22,10816.0,59.0,,,10805.0,0.0,18,162.0
4,1000,SNACKPACK_PISTACHIO,9372,22,9371.0,59.0,,,9388,22,9390.0,59.0,,,9380.0,0.0,16,162.0
4,1000,SNACKPACK_VANILLA,10044,22,10042.0,59.0,,,10061,22,10063.0,59.0,,,10052.5,0.0,17,162.0
4,1000,SNACKPACK_RASPBERRY,10115,22,10113.0,59.0,,,10132,22,10134.0,59.0,,,10123.5,0.0,17,162.0
4,1000,SNACKPACK_CHOCOLATE,9799,22,9797.0,59.0,,,9816,22,9817.0,59.0,,,9807.5,0.0,17,162.0
4,1100,SNACKPACK_PISTACHIO,9374,33,9372.0,53.0,,,9390,33,9392.0,53.0,,,9382.0,0.0,16,172.0
4,1100,SNACKPACK_STRAWBERRY,10797,33,10795.0,53.0,,,10816,33,10818.0,53.0,,,10806.5,0.0,19,172.0
4,1100,SNACKPACK_VANILLA,10048,33,10046.0,53.0,,,10065,33,10067.0,53.0,,,10056.5,0.0,17,172.0
4,1100,SNACKPACK_CHOCOLATE,9796,33,9794.0,53.0,,,9813,33,9815.0,53.0,,,9804.5,0.0,17,172.0
4,1100,SNACKPACK_RASPBERRY,10116,33,10114.0,53.0,,,10134,33,10136.0,53.0,,,10125.0,0.0,18,172.0
4,1200,SNACKPACK_PISTACHIO,9382,30,9381.0,48.0,,,9398,30,9400.0,48.0,,,9390.0,0.0,16,156.0
4,1200,SNACKPACK_STRAWBERRY,10812,30,10810.0,48.0,,,10831,30,10833.0,48.0,,,10821.5,0.0,19,156.0
4,1200,SNACKPACK_RASPBERRY,10101,30,10099.0,48.0,,,10118,30,10120.0,48.0,,,10109.5,0.0,17,156.0
4,1200,SNACKPACK_VANILLA,10047,30,10045.0,48.0,,,10065,30,10067.0,48.0,,,10056.0,0.0,18,156.0
4,1200,SNACKPACK_CHOCOLATE,9793,30,9791.0,48.0,,,9809,30,9811.0,48.0,,,9801.0,0.0,16,156.0
4,1300,SNACKPACK_PISTACHIO,9373,34,9371.0,58.0,,,9389,34,9391.0,58.0,,,9381.0,0.0,16,184.0
4,1300,SNACKPACK_STRAWBERRY,10801,34,10799.0,58.0,,,10819,34,10821.0,58.0,,,10810.0,0.0,18,184.0
4,1300,SNACKPACK_RASPBERRY,10114,34,10112.0,58.0,,,10132,34,10134.0,58.0,,,10123.0,0.0,18,184.0
4,1300,SNACKPACK_CHOCOLATE,9797,34,9795.0,58.0,,,9814,34,9816.0,58.0,,,9805.5,0.0,17,184.0
4,1300,SNACKPACK_VANILLA,10045,34,10043.0,58.0,,,10062,34,10064.0,58.0,,,10053.5,0.0,17,184.0
4,1400,SNACKPACK_RASPBERRY,10106,20,10104.0,47.0,,,10124,20,10126.0,47.0,,,10115.0,0.0,18,134.0
4,1400,SNACKPACK_CHOCOLATE,9794,20,9792.0,47.0,,,9811,20,9813.0,47.0,,,9802.5,0.0,17,134.0
4,1400,SNACKPACK_STRAWBERRY,10810,20,10808.0,47.0,,,10828,20,10830.0,47.0,,,10819.0,0.0,18,134.0
4,1400,SNACKPACK_PISTACHIO,9379,20,9377.0,47.0,,,9395,20,9397.0,47.0,,,9387.0,0.0,16,134.0
4,1400,SNACKPACK_VANILLA,10050,20,10048.0,47.0,,,10067,20,10069.0,47.0,,,10058.5,0.0,17,134.0
4,1500,SNACKPACK_RASPBERRY,10101,27,10099.0,45.0,,,10119,27,10121.0,45.0,,,10110.0,0.0,18,144.0
4,1500,SNACKPACK_CHOCOLATE,9784,27,9782.0,45.0,,,9800,27,9802.0,45.0,,,9792.0,0.0,16,144.0
4,1500,SNACKPACK_STRAWBERRY,10815,27,10813.0,45.0,,,10833,27,10835.0,45.0,,,10824.0,0.0,18,144.0
4,1500,SNACKPACK_PISTACHIO,9384,27,9382.0,45.0,,,9400,27,9401.0,45.0,,,9392.0,0.0,16,144.0
4,1500,SNACKPACK_VANILLA,10060,27,10058.0,45.0,,,10077,27,10079.0,45.0,,,10068.5,0.0,17,144.0
4,1600,SNACKPACK_VANILLA,10052,34,10050.0,46.0,,,10069,34,10071.0,46.0,,,10060.5,0.0,17,160.0
4,1600,SNACKPACK_CHOCOLATE,9794,34,9792.0,46.0,,,9811,34,9813.0,46.0,,,9802.5,0.0,17,160.0
4,1600,SNACKPACK_RASPBERRY,10096,34,10094.0,46.0,,,10114,34,10116.0,46.0,,,10105.0,0.0,18,160.0
4,1600,SNACKPACK_PISTACHIO,9381,34,9379.0,46.0,,,9397,34,9399.0,46.0,,,9389.0,0.0,16,160.0
4,1600,SNACKPACK_STRAWBERRY,10817,34,10815.0,46.0,,,10836,34,10838.0,46.0,,,10826.5,0.0,19,160.0
4,1700,SNACKPACK_RASPBERRY,10095,24,10093.0,44.0,,,10112,24,10114.0,44.0,,,10103.5,0.0,17,136.0
4,1700,SNACKPACK_VANILLA,10052,24,10050.0,44.0,,,10069,24,10071.0,44.0,,,10060.5,0.0,17,136.0
4,1700,SNACKPACK_CHOCOLATE,9794,24,9793.0,44.0,,,9811,24,9813.0,44.0,,,9802.5,0.0,17,136.0
4,1700,SNACKPACK_PISTACHIO,9384,24,9383.0,44.0,,,9400,24,9402.0,44.0,,,9392.0,0.0,16,136.0
4,1700,SNACKPACK_STRAWBERRY,10819,24,10817.0,44.0,,,10837,24,10839.0,44.0,,,10828.0,0.0,18,136.0
4,1800,SNACKPACK_STRAWBERRY,10807,28,10805.0,49.0,,,10825,28,10827.0,49.0,,,10816.0,0.0,18,154.0
4,1800,SNACKPACK_RASPBERRY,10105,28,10103.0,49.0,,,10122,28,10124.0,49.0,,,10113.5,0.0,17,154.0
4,1800,SNACKPACK_CHOCOLATE,9799,28,9797.0,49.0,,,9815,28,9817.0,49.0,,,9807.0,0.0,16,154.0
4,1800,SNACKPACK_VANILLA,10050,28,10048.0,49.0,,,10067,28,10069.0,49.0,,,10058.5,0.0,17,154.0
4,1800,SNACKPACK_PISTACHIO,9380,28,9379.0,49.0,,,9396,28,9398.0,49.0,,,9388.0,0.0,16,154.0
4,1900,SNACKPACK_CHOCOLATE,9793,20,9791.0,57.0,,,9810,20,9812.0,57.0,,,9801.5,0.0,17,154.0
4,1900,SNACKPACK_STRAWBERRY,10798,20,10796.0,57.0,,,10816,20,10818.0,57.0,,,10807.0,0.0,18,154.0
4,1900,SNACKPACK_RASPBERRY,10115,20,10113.0,57.0,,,10132,20,10134.0,57.0,,,10123.5,0.0,17,154.0
4,1900,SNACKPACK_PISTACHIO,9373,20,9371.0,57.0,,,9389,20,9391.0,57.0,,,9381.0,0.0,16,154.0
4,1900,SNACKPACK_VANILLA,10056,20,10054.0,57.0,,,10073,20,10075.0,57.0,,,10064.5,0.0,17,154.0
4,2000,SNACKPACK_CHOCOLATE,9801,34,9799.0,59.0,,,9818,34,9820.0,59.0,,,9809.5,0.0,17,186.0
4,2000,SNACKPACK_STRAWBERRY,10792,34,10789.0,59.0,,,10810,34,10812.0,59.0,,,10801.0,0.0,18,186.0
4,2000,SNACKPACK_VANILLA,10046,34,10044.0,59.0,,,10063,34,10065.0,59.0,,,10054.5,0.0,17,186.0
4,2000,SNACKPACK_PISTACHIO,9370,34,9368.0,59.0,,,9386,34,9387.0,59.0,,,9378.0,0.0,16,186.0
4,2000,SNACKPACK_RASPBERRY,10121,34,10119.0,59.0,,,10138,34,10140.0,59.0,,,10129.5,0.0,17,186.0
4,2100,SNACKPACK_STRAWBERRY,10793,34,10791.0,58.0,,,10812,34,10814.0,58.0,,,10802.5,0.0,19,184.0
4,2100,SNACKPACK_PISTACHIO,9369,34,9367.0,58.0,,,9385,34,9387.0,58.0,,,9377.0,0.0,16,184.0
4,2100,SNACKPACK_VANILLA,10048,34,10046.0,58.0,,,10065,34,10067.0,58.0,,,10056.5,0.0,17,184.0
4,2100,SNACKPACK_RASPBERRY,10119,34,10117.0,58.0,,,10136,34,10138.0,58.0,,,10127.5,0.0,17,184.0
4,2100,SNACKPACK_CHOCOLATE,9798,34,9796.0,58.0,,,9815,34,9817.0,58.0,,,9806.5,0.0,17,184.0
4,2200,SNACKPACK_PISTACHIO,9370,37,9368.0,59.0,,,9386,37,9388.0,59.0,,,9378.0,0.0,16,192.0
4,2200,SNACKPACK_STRAWBERRY,10797,37,10795.0,59.0,,,10816,37,10818.0,59.0,,,10806.5,0.0,19,192.0
4,2200,SNACKPACK_RASPBERRY,10117,37,10115.0,59.0,,,10134,37,10136.0,59.0,,,10125.5,0.0,17,192.0
4,2200,SNACKPACK_VANILLA,10043,37,10041.0,59.0,,,10060,37,10062.0,59.0,,,10051.5,0.0,17,192.0
4,2200,SNACKPACK_CHOCOLATE,9805,37,9803.0,59.0,,,9822,37,9824.0,59.0,,,9813.5,0.0,17,192.0
4,2300,SNACKPACK_PISTACHIO,9365,22,9364.0,45.0,,,9381,22,9383.0,45.0,,,9373.0,0.0,16,134.0
4,2300,SNACKPACK_STRAWBERRY,10790,22,10788.0,45.0,,,10808,22,10811.0,45.0,,,10799.0,0.0,18,134.0
4,2300,SNACKPACK_RASPBERRY,10125,22,10123.0,45.0,,,10142,22,10144.0,45.0,,,10133.5,0.0,17,134.0
4,2300,SNACKPACK_VANILLA,10047,22,10045.0,45.0,,,10064,22,10066.0,45.0,,,10055.5,0.0,17,134.0
4,2300,SNACKPACK_CHOCOLATE,9800,22,9798.0,45.0,,,9817,22,9819.0,45.0,,,9808.5,0.0,17,134.0
4,2400,SNACKPACK_STRAWBERRY,10798,26,10796.0,50.0,,,10816,26,10818.0,50.0,,,10807.0,0.0,18,152.0
4,2400,SNACKPACK_CHOCOLATE,9799,26,9797.0,50.0,,,9816,26,9818.0,50.0,,,9807.5,0.0,17,152.0
4,2400,SNACKPACK_RASPBERRY,10116,26,10114.0,50.0,,,10134,26,10136.0,50.0,,,10125.0,0.0,18,152.0
4,2400,SNACKPACK_VANILLA,10047,26,10045.0,50.0,,,10064,26,10066.0,50.0,,,10055.5,0.0,17,152.0
4,2400,SNACKPACK_PISTACHIO,9368,26,9366.0,50.0,,,9384,26,9386.0,50.0,,,9376.0,0.0,16,152.0
4,2500,SNACKPACK_RASPBERRY,10111,33,10109.0,44.0,,,10128,33,10130.0,44.0,,,10119.5,0.0,17,154.0
4,2500,SNACKPACK_CHOCOLATE,9804,33,9802.0,44.0,,,9821,33,9823.0,44.0,,,9812.5,0.0,17,154.0
4,2500,SNACKPACK_STRAWBERRY,10801,33,10799.0,44.0,,,10820,33,10822.0,44.0,,,10810.5,0.0,19,154.0
4,2500,SNACKPACK_PISTACHIO,9369,33,9368.0,44.0,,,9385,33,9387.0,44.0,,,9377.0,0.0,16,154.0
4,2500,SNACKPACK_VANILLA,10041,33,10039.0,44.0,,,10058,33,10060.0,44.0,,,10049.5,0.0,17,154.0
4,2600,SNACKPACK_VANILLA,10051,22,10049.0,56.0,,,10068,22,10070.0,56.0,,,10059.5,0.0,17,156.0
4,2600,SNACKPACK_RASPBERRY,10109,22,10107.0,56.0,,,10126,22,10128.0,56.0,,,10117.5,0.0,17,156.0
4,2600,SNACKPACK_CHOCOLATE,9795,22,9793.0,56.0,,,9812,22,9814.0,56.0,,,9803.5,0.0,17,156.0
4,2600,SNACKPACK_STRAWBERRY,10804,22,10802.0,56.0,,,10822,22,10825.0,56.0,,,10813.0,0.0,18,156.0
4,2600,SNACKPACK_PISTACHIO,9373,22,9371.0,56.0,,,9389,22,9391.0,56.0,,,9381.0,0.0,16,156.0
4,2700,SNACKPACK_VANILLA,10050,33,10048.0,45.0,,,10067,33,10069.0,45.0,,,10058.5,0.0,17,156.0
4,2700,SNACKPACK_CHOCOLATE,9798,33,9796.0,45.0,,,9815,33,9817.0,45.0,,,9806.5,0.0,17,156.0
4,2700,SNACKPACK_RASPBERRY,10113,33,10111.0,45.0,,,10130,33,10132.0,45.0,,,10121.5,0.0,17,156.0
4,2700,SNACKPACK_PISTACHIO,9372,33,9370.0,45.0,,,9388,33,9390.0,45.0,,,9380.0,0.0,16,156.0
4,2700,SNACKPACK_STRAWBERRY,10803,33,10801.0,45.0,,,10821,33,10823.0,45.0,,,10812.0,0.0,18,156.0
4,2800,SNACKPACK_RASPBERRY,10129,27,10127.0,50.0,,,10146,27,10148.0,50.0,,,10137.5,0.0,17,154.0
4,2800,SNACKPACK_VANILLA,10051,27,10049.0,50.0,,,10069,27,10071.0,50.0,,,10060.0,0.0,18,154.0
4,2800,SNACKPACK_CHOCOLATE,9797,27,9795.0,50.0,,,9814,27,9816.0,50.0,,,9805.5,0.0,17,154.0
4,2800,SNACKPACK_PISTACHIO,9364,27,9362.0,50.0,,,9380,27,9382.0,50.0,,,9372.0,0.0,16,154.0
4,2800,SNACKPACK_STRAWBERRY,10786,27,10784.0,50.0,,,10804,27,10806.0,50.0,,,10795.0,0.0,18,154.0
4,2900,SNACKPACK_STRAWBERRY,10793,38,10790.0,44.0,,,10811,38,10813.0,44.0,,,10802.0,0.0,18,164.0
4,2900,SNACKPACK_RASPBERRY,10126,38,10124.0,44.0,,,10143,38,10145.0,44.0,,,10134.5,0.0,17,164.0
4,2900,SNACKPACK_CHOCOLATE,9808,38,9806.0,44.0,,,9825,38,9827.0,44.0,,,9816.5,0.0,17,164.0
4,2900,SNACKPACK_VANILLA,10043,38,10041.0,44.0,,,10060,38,10062.0,44.0,,,10051.5,0.0,17,164.0
4,2900,SNACKPACK_PISTACHIO,9369,38,9367.0,44.0,,,9385,38,9386.0,44.0,,,9377.0,0.0,16,164.0
4,3000,SNACKPACK_CHOCOLATE,9806,20,9804.0,50.0,,,9823,20,9825.0,50.0,,,9814.5,0.0,17,140.0
4,3000,SNACKPACK_STRAWBERRY,10798,20,10796.0,50.0,,,10816,20,10819.0,50.0,,,10807.0,0.0,18,140.0
4,3000,SNACKPACK_PISTACHIO,9372,20,9370.0,50.0,,,9388,20,9390.0,50.0,,,9380.0,0.0,16,140.0
4,3000,SNACKPACK_VANILLA,10045,20,10043.0,50.0,,,10062,20,10064.0,50.0,,,10053.5,0.0,17,140.0
4,3000,SNACKPACK_RASPBERRY,10121,20,10118.0,50.0,,,10138,20,10140.0,50.0,,,10129.5,0.0,17,140.0
4,3100,SNACKPACK_CHOCOLATE,9807,20,9805.0,53.0,,,9824,20,9826.0,53.0,,,9815.5,0.0,17,146.0
4,3100,SNACKPACK_STRAWBERRY,10786,20,10784.0,53.0,,,10804,20,10806.0,53.0,,,10795.0,0.0,18,146.0
4,3100,SNACKPACK_VANILLA,10044,20,10042.0,53.0,,,10061,20,10063.0,53.0,,,10052.5,0.0,17,146.0
4,3100,SNACKPACK_PISTACHIO,9369,20,9367.0,53.0,,,9385,20,9387.0,53.0,,,9377.0,0.0,16,146.0
4,3100,SNACKPACK_RASPBERRY,10131,20,10129.0,53.0,,,10149,20,10151.0,53.0,,,10140.0,0.0,18,146.0
4,3200,SNACKPACK_PISTACHIO,9361,32,9360.0,53.0,,,9377,32,9379.0,53.0,,,9369.0,0.0,16,170.0
4,3200,SNACKPACK_STRAWBERRY,10774,32,10772.0,53.0,,,10792,32,10794.0,53.0,,,10783.0,0.0,18,170.0
4,3200,SNACKPACK_VANILLA,10043,32,10041.0,53.0,,,10061,32,10063.0,53.0,,,10052.0,0.0,18,170.0
4,3200,SNACKPACK_CHOCOLATE,9810,32,9808.0,53.0,,,9826,32,9828.0,53.0,,,9818.0,0.0,16,170.0
4,3200,SNACKPACK_RASPBERRY,10141,32,10139.0,53.0,,,10158,32,10160.0,53.0,,,10149.5,0.0,17,170.0
4,3300,SNACKPACK_PISTACHIO,9356,38,9354.0,58.0,,,9372,38,9374.0,58.0,,,9364.0,0.0,16,192.0
4,3300,SNACKPACK_STRAWBERRY,10769,38,10767.0,58.0,,,10788,38,10790.0,58.0,,,10778.5,0.0,19,192.0
4,3300,SNACKPACK_RASPBERRY,10146,38,10144.0,58.0,,,10164,38,10166.0,58.0,,,10155.0,0.0,18,192.0
4,3300,SNACKPACK_VANILLA,10044,38,10042.0,58.0,,,10061,38,10063.0,58.0,,,10052.5,0.0,17,192.0
4,3300,SNACKPACK_CHOCOLATE,9810,38,9808.0,58.0,,,9827,38,9829.0,58.0,,,9818.5,0.0,17,192.0
4,3400,SNACKPACK_PISTACHIO,9350,33,9349.0,41.0,,,9366,33,9368.0,41.0,,,9358.0,0.0,16,148.0
4,3400,SNACKPACK_STRAWBERRY,10764,33,10761.0,41.0,,,10782,33,10784.0,41.0,,,10773.0,0.0,18,148.0
4,3400,SNACKPACK_RASPBERRY,10148,33,10146.0,41.0,,,10165,33,10167.0,41.0,,,10156.5,0.0,17,148.0
4,3400,SNACKPACK_CHOCOLATE,9811,33,9809.0,41.0,,,9827,33,9829.0,41.0,,,9819.0,0.0,16,148.0
4,3400,SNACKPACK_VANILLA,10044,33,10042.0,41.0,,,10061,33,10063.0,41.0,,,10052.5,0.0,17,148.0
4,3500,SNACKPACK_CHOCOLATE,9821,26,9819.0,45.0,,,9838,26,9840.0,45.0,,,9829.5,0.0,17,142.0
4,3500,SNACKPACK_STRAWBERRY,10766,26,10764.0,45.0,,,10784,26,10786.0,45.0,,,10775.0,0.0,18,142.0
4,3500,SNACKPACK_RASPBERRY,10144,26,10142.0,45.0,,,10161,26,10163.0,45.0,,,10152.5,0.0,17,142.0
4,3500,SNACKPACK_VANILLA,10033,26,10031.0,45.0,,,10050,26,10052.0,45.0,,,10041.5,0.0,17,142.0
4,3500,SNACKPACK_PISTACHIO,9354,26,9352.0,45.0,,,9370,26,9372.0,45.0,,,9362.0,0.0,16,142.0
4,3600,SNACKPACK_RASPBERRY,10146,33,10144.0,44.0,,,10164,33,10166.0,44.0,,,10155.0,0.0,18,154.0
4,3600,SNACKPACK_CHOCOLATE,9819,33,9817.0,44.0,,,9835,33,9837.0,44.0,,,9827.0,0.0,16,154.0
4,3600,SNACKPACK_STRAWBERRY,10761,33,10759.0,44.0,,,10779,33,10782.0,44.0,,,10770.0,0.0,18,154.0
4,3600,SNACKPACK_VANILLA,10036,33,10034.0,44.0,,,10053,33,10055.0,44.0,,,10044.5,0.0,17,154.0
4,3600,SNACKPACK_PISTACHIO,9352,33,9350.0,44.0,,,9368,33,9370.0,44.0,,,9360.0,0.0,16,154.0
4,3700,SNACKPACK_VANILLA,10036,39,10034.0,44.0,,,10053,39,10055.0,44.0,,,10044.5,0.0,17,166.0
4,3700,SNACKPACK_RASPBERRY,10140,39,10138.0,44.0,,,10157,39,10159.0,44.0,,,10148.5,0.0,17,166.0
4,3700,SNACKPACK_CHOCOLATE,9819,39,9817.0,44.0,,,9836,39,9837.0,44.0,,,9827.5,0.0,17,166.0
4,3700,SNACKPACK_STRAWBERRY,10768,39,10765.0,44.0,,,10786,39,10788.0,44.0,,,10777.0,0.0,18,166.0
4,3700,SNACKPACK_PISTACHIO,9357,39,9355.0,44.0,,,9373,39,9375.0,44.0,,,9365.0,0.0,16,166.0
4,3800,SNACKPACK_RASPBERRY,10155,33,10153.0,41.0,,,10172,33,10174.0,41.0,,,10163.5,0.0,17,148.0
4,3800,SNACKPACK_VANILLA,10038,33,10036.0,41.0,,,10055,33,10057.0,41.0,,,10046.5,0.0,17,148.0
4,3800,SNACKPACK_CHOCOLATE,9814,33,9812.0,41.0,,,9831,33,9833.0,41.0,,,9822.5,0.0,17,148.0
4,3800,SNACKPACK_PISTACHIO,9347,33,9346.0,41.0,,,9363,33,9365.0,41.0,,,9355.0,0.0,16,148.0
4,3800,SNACKPACK_STRAWBERRY,10755,33,10753.0,41.0,,,10773,33,10775.0,41.0,,,10764.0,0.0,18,148.0
4,3900,SNACKPACK_RASPBERRY,10154,21,10152.0,47.0,,,10172,21,10174.0,47.0,,,10163.0,0.0,18,136.0
4,3900,SNACKPACK_STRAWBERRY,10757,21,10755.0,47.0,,,10776,21,10778.0,47.0,,,10766.5,0.0,19,136.0
4,3900,SNACKPACK_VANILLA,10041,21,10039.0,47.0,,,10058,21,10060.0,47.0,,,10049.5,0.0,17,136.0
4,3900,SNACKPACK_CHOCOLATE,9810,21,9808.0,47.0,,,9827,21,9829.0,47.0,,,9818.5,0.0,17,136.0
4,3900,SNACKPACK_PISTACHIO,9350,21,9348.0,47.0,,,9366,21,9368.0,47.0,,,9358.0,0.0,16,136.0
4,4000,SNACKPACK_STRAWBERRY,10760,28,10758.0,52.0,,,10779,28,10781.0,52.0,,,10769.5,0.0,19,160.0
4,4000,SNACKPACK_CHOCOLATE,9809,28,9807.0,52.0,,,9826,28,9828.0,52.0,,,9817.5,0.0,17,160.0
4,4000,SNACKPACK_RASPBERRY,10153,28,10151.0,52.0,,,10171,28,10173.0,52.0,,,10162.0,0.0,18,160.0
